Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W418    3480.94         3480.69         0.12487         1.00007         61.8786         10.2201         
W419    3481.94         3481.99         0.128964        0.999984        66.5159         1.26013         
W420    3482.79         3479.13         0.130815        1.00105         68.9479         2.591           
W421    3483.5          3483.04         0.13218         1.00013         66.2966         0.222221        
W422    3484.07         3483.54         0.123539        1.00015         65.7386         0.462403        
W423    3484.49         3484.21         0.127223        1.00008         61.3327         3.40628         
W424    3484.78         3485.18         0.136622        0.999884        65.5448         2.39404         
W425    3484.92         3483.96         0.144996        1.00028         63.4218         5.04671         
W426    3484.92         3484.52         0.141212        1.00012         66.3178         0.972903        
W427    3484.78         3484.79         0.145735        0.999995        83.992          0.931503        
W428    3484.49         3484.3          0.131283        1.00005         93.7705         5.42642         
W429    3484.07         3483.89         0.128223        1.00005         62.9448         3.80807         
W430    3483.5          3485.84         0.152833        0.999327        63.9837         2.14224         
W431    3482.79         3478.84         0.134774        1.00113         69.6723         0.598009        
W432    3481.94         3482.6          0.133729        0.99981         75.6871         1.72857         
W433    3480.94         3483.66         0.138293        0.999219        97.2166         1.50012         
W434    3479.81         3477.92         0.145675        1.00054         80.8917         1.52702         
W435    3478.53         3478.35         0.134687        1.00005         84.3232         0.303373        
W436    3477.12         3477.61         0.145134        0.99986         76.5576         2.44087         
W437    3475.57         3475.39         0.134464        1.00005         55.0746         2.09094         
W438    3473.87         3472.87         0.139155        1.00029         67.09           2.02316         
W439    3472.04         3463.89         0.132495        1.00235         68.9068         1.45078         
W440    3470.07         3469.58         0.134864        1.00014         45.1217         1.08272         
W441    3467.97         3475.06         0.13478         0.997959        49.6948         5.38384         
W442    3465.73         14575.2         0.157552        0.5             199.948         1.60534         
W443    3466.28         3516.4          0.140683        0.985749        52.688          1.60999         
W444    3468.53         3478.54         0.130978        0.997122        57.6924         2.36296         
W445    3470.64         3521.31         0.14204         0.985608        62.972          0.524851        
W446    3472.6          3453.11         0.128519        1.00564         69.5431         2.71333         
W447    3474.44         3466.85         0.133312        1.00219         69.9339         0.962654        
W448    3476.13         3487.66         0.139769        0.996695        42.1891         0.619669        
W449    3477.68         3477.03         0.126913        1.00019         42.6312         7.18229         
W450    3479.1          3477.93         0.136897        1.00034         59.0618         1.40353         
W451    3480.37         3479.42         0.14163         1.00028         85.8955         1.01368         
W452    3481.51         3479.74         0.132924        1.00051         77.1654         2.04921         
W453    3482.5          3482.69         0.148653        0.999946        70.7562         0.879679        
W454    3483.35         3482.79         0.136221        1.00016         66.4553         0.812216        
W455    3484.06         3483.89         0.13609         1.00005         79.9701         1.45885         
W456    3484.63         3485.51         0.134336        0.999748        70.9503         2.26678         
W457    3485.06         3484.63         0.142001        1.00012         63.0258         1.8546          
W458    3485.34         3486.31         0.13424         0.999724        74.3293         0.387448        
W459    3485.49         3486.32         0.157058        0.99976         69.8949         3.91853         
W460    3485.49         3487.78         0.139474        0.999342        76.5526         6.65744         
W461    3485.34         3485.41         0.158485        0.999982        104.102         8.90962         
W462    3485.06         3485.19         0.144169        0.999964        87.5807         0.610305        
W463    3484.63         3484.9          0.136687        0.999923        62.8727         2.34478         
W464    3484.06         3488.47         0.132379        0.998737        58.1474         1.34063         
W465    3483.35         3483.37         0.132728        0.999996        68.3352         0.147552        
W466    3482.5          3482.31         0.128083        1.00005         78.2652         4.50593         
W467    3481.51         3480.99         0.145823        1.00015         65.786          0.415702        
W468    3480.37         3480.22         0.160731        1.00004         72.5875         2.6672          
W469    3479.1          3479.99         0.151102        0.999743        67.0995         2.12151         
W470    3477.68         3485.35         0.135258        0.9978          24.5913         1.29109         
W471    3476.13         3475.36         0.133249        1.00022         56.1497         0.279127        
W472    3474.44         3474.47         0.134636        0.999989        43.5847         0.734826        
W473    3472.6          3471.16         0.134974        1.00042         42.9219         2.1937          
W474    3470.64         3470.83         0.134804        0.999945        62.6034         4.21815         
W475    3468.53         3538.98         0.148124        0.980092        126.782         2.76094         
W476    3466.28         3492.26         0.148948        0.992561        36.0443         1.05729         
W477    3466.7          3443.62         0.179069        1.0067          13.6415         2.40842         
W478    3468.95         3490.48         0.129706        0.993832        31.1759         0.466791        
W479    3471.06         3409.06         0.124457        1.01819         38.8655         1.24844         
W480    3473.03         3483.86         0.140057        0.996891        66.7847         0.250748        
W481    3474.86         3477.51         0.149885        0.999238        53.279          4.70605         
W482    3476.55         3463.36         0.140579        1.00381         59.1207         0.842668        
W483    3478.11         3478.69         0.147832        0.999832        68.3678         1.51386         
W484    3479.52         3479.22         0.143048        1.00009         79.3183         0.368739        
W485    3480.8          3486.02         0.131811        0.998501        67.7732         1.11497         
W486    3481.93         3482.18         0.129585        0.999929        80.4183         1.7931          
W487    3482.93         3483.26         0.131009        0.999905        77.7163         5.23797         
W488    3483.78         3484.39         0.115216        0.999824        83.9034         2.2719          
W489    3484.49         3484.16         0.130528        1.00009         87.9264         4.20388         
W490    3485.06         3484.99         0.13477         1.00002         85.0183         2.85887         
W491    3485.48         3486.87         0.131446        0.999604        67.9101         3.45812         
W492    3485.77         3482.76         0.164037        1.00086         72.5222         3.18916         
W493    3485.91         3479.34         0.159723        1.00189         82.7815         4.6676          
W494    3485.91         3475.53         0.158587        1.00299         78.8397         7.77542         
W495    3485.77         3476.76         0.145819        1.00259         91.4358         7.59657         
W496    3485.48         3485.07         0.137474        1.00012         98.6785         8.23917         
W497    3485.06         3484.81         0.141032        1.00007         78.3394         0.830213        
W498    3484.49         3484.72         0.135297        0.999933        65.1147         1.10185         
W499    3483.78         3483.3          0.154085        1.00014         63.8358         0.790559        
W500    3482.93         3483.53         0.135468        0.999826        72.245          0.916976        
W501    3481.93         3479.28         0.134174        1.00076         68.1693         0.980151        
W502    3480.8          3480.44         0.139833        1.0001          75.6627         0.712716        
W503    3479.52         3478.86         0.141827        1.00019         44.9068         1.68874         
W504    3478.11         3466.1          0.140382        1.00346         60.246          0.0482193       
W505    3476.55         3476.59         0.138214        0.99999         62.8608         0.135932        
W506    3474.86         3476.19         0.134009        0.999618        68.6724         1.42677         
W507    3473.03         3473.3          0.141739        0.999922        63.1634         2.63895         
W508    3471.06         3443.42         0.132737        1.00803         98.1882         0.179562        
W509    3468.95         3476.57         0.125407        0.997808        55.9381         1.87609         
W510    3466.7          3514.01         0.143838        0.986539        77.23           3.13271         
W511    3466.98         3503.82         0.143493        0.989488        58.7009         0.332248        
W512    3469.23         3455.76         0.164749        1.0039          65.6107         2.37696         
W513    3471.34         3476.46         0.140095        0.998527        62.8581         0.536711        
W514    3473.31         3476.13         0.14316         0.999187        28.1533         3.78382         
W515    3475.14         3477.39         0.141628        0.999352        80.8883         0.658165        
W516    3476.83         3478.51         0.153439        0.999519        54.6387         0.944625        
W517    3478.39         3478.68         0.142277        0.999917        58.4484         2.50952         
W518    3479.81         3480.05         0.147878        0.99993         64.9141         0.809799        
W519    3481.08         3481.9          0.148282        0.999765        84.3895         0.940331        
W520    3482.22         3480.24         0.144068        1.00057         70.6027         0.82937         
W521    3483.21         3483.91         0.129114        0.999798        67.7507         0.180459        
W522    3484.06         3479.68         0.156938        1.00126         70.7392         3.00103         
W523    3484.77         3484.54         0.151481        1.00007         71.0402         0.590827        
W524    3485.34         3486.66         0.143675        0.999622        77.0648         1.59396         
W525    3485.77         3479.91         0.194297        1.00168         67.9127         7.42478         
W526            3486.05         3530.71         0.987351        159.5           1.21414         
W527            3486.2          3544.91         0.98344         109.682         2.32575         
W528            3486.2          3499.11         0.996312        147.628         2.63169         
W529            3486.05         3515.04         0.991752        116.324         4.41199         
W530    3485.77         3476.38         0.135492        1.0027          79.8182         0.735836        
W531    3485.34         3486.09         0.141063        0.999784        73.0742         0.995786        
W532    3484.77         3484.9          0.14458         0.999965        64.989          2.28047         
W533    3484.06         3484.41         0.152639        0.999899        62.5902         4.55944         
W534    3483.21         3479.94         0.132484        1.00094         71.1589         5.46978         
W535    3482.22         3481.66         0.131467        1.00016         68.0677         3.23045         
W536    3481.08         3480.12         0.148785        1.00028         73.7112         1.62304         
W537    3479.81         3479.24         0.144214        1.00016         72.0989         1.58023         
W538    3478.39         3479.65         0.138611        0.999637        67.4435         0.21407         
W539    3476.83         3496            0.138434        0.994518        27.6845         1.05422         
W540    3475.14         3476.77         0.1439          0.999533        57.5869         1.48568         
W541    3473.31         3491.93         0.124357        0.994667        36.7998         0.745959        
W542    3471.34         3477.35         0.135758        0.99827         68.6363         1.54782         
W543    3469.23         427418          0.140938        0.5             199.979         2.12485         
W544    3466.98         3558.76         0.150176        0.97421         54.4836         1.16604         
W545    3467.12         3502.17         0.146588        0.989993        55.3317         1.44371         
W546    3469.37         3499.77         0.146009        0.991314        24.1526         2.31326         
W547    3471.48         3483.02         0.139676        0.996687        47.1765         1.54819         
W548    3473.45         3501.32         0.141535        0.99204         22.5194         0.622251        
W549    3475.28         3476.3          0.130265        0.999708        64.3509         0.467921        
W550    3476.98         3476.71         0.148087        1.00008         69.3384         0.0643628       
W551    3478.53         3477.59         0.15512         1.00027         68.4664         2.40441         
W552    3479.95         3483.75         0.156527        0.99891         28.7153         1.04961         
W553    3481.22         3481.34         0.150754        0.999966        83.9286         1.95822         
W554    3482.36         3482.31         0.137532        1.00001         65.5301         1.00901         
W555    3483.35         3483.67         0.118411        0.99991         64.4637         0.105972        
W556    3484.2          3484.61         0.139258        0.999883        60.5463         1.39572         
W557    3484.92         3484.66         0.136708        1.00007         63.4141         2.86858         
W558    3485.48         3486.36         0.148876        0.999748        65.7282         2.01126         
W559    3485.91         3474.5          0.151736        1.00328         87.3033         1.54313         
W560            3486.2          3538.72         0.985158        109.099         0.422275        
W563    3486.2          1395.98         0.155329        2               152.05          1.32756         
W564    3485.91         3474.67         0.151894        1.00324         88.2365         3.2011          
W565    3485.48         3486.78         0.154279        0.999627        69.2715         1.23871         
W566    3484.92         3484.98         0.143045        0.999982        70.9098         2.70129         
W567    3484.2          3483.99         0.153533        1.00006         67.5033         3.20834         
W568    3483.35         3487.32         0.151361        0.998862        55.9838         0.75518         
W569    3482.36         3477.79         0.137876        1.00131         84.0653         0.979721        
W570    3481.22         3481            0.148021        1.00006         82.739          1.10364         
W571    3479.95         3481.22         0.142219        0.999635        67.3678         3.1828          
W572    3478.53         3476.94         0.134707        1.00046         84.6985         0.384869        
W573    3476.98         3476.63         0.138964        1.0001          58.6339         2.32129         
W574    3475.28         3476.24         0.140375        0.999724        53.8759         2.24742         
W575    3473.45         3473.62         0.150353        0.999951        64.683          2.48917         
W576    3471.48         3491.38         0.135644        0.994301        37.5486         0.987644        
W577    3469.37         3052.78         0.133788        1.13646         56.8567         1.33063         
W578    3467.12         3134.74         0.12459         1.10603         45.9227         3.74541         
W579    3467.12         3525.48         0.149697        0.983446        39.0749         2.10619         
W580    3469.37         3220.56         0.124349        1.07726         57.8685         4.00539         
W581    3471.48         3484.3          0.147217        0.99632         88.2995         0.638221        
W582    3473.45         3472.7          0.14153         1.00022         57.3915         2.31517         
W583    3475.28         3475.08         0.14012         1.00006         66.3048         1.52577         
W584    3476.98         3477.73         0.148144        0.999783        81.9376         1.22816         
W585    3478.53         3478.4          0.141892        1.00004         65.786          1.99683         
W586    3479.95         3482.5          0.141646        0.999268        73.9685         1.76654         
W587    3481.22         3481.1          0.164773        1.00004         66.8403         1.89149         
W588    3482.36         3482.49         0.142635        0.999963        66.644          0.532154        
W589    3483.35         3482.56         0.15746         1.00023         66.7085         5.20864         
W590    3484.2          3484.95         0.1694          0.999787        62.0846         0.61563         
W591    3484.92         3484.81         0.159554        1.00003         62.5952         1.09672         
W592    3485.48         3486.55         0.143807        0.999693        66.0495         1.92626         
W593    3485.91         3474.12         0.165492        1.0034          87.6121         5.8306          
W594            3486.2          3517.83         0.991009        162.819         0.789053        
W597    3486.2          1459.98         0.171154        2               145.662         0.548848        
W598    3485.91         3478.46         0.16137         1.00214         97.4439         3.03369         
W599    3485.48         3486.25         0.150833        0.99978         87.4685         2.34664         
W600    3484.92         3484.72         0.147308        1.00006         65.452          0.396786        
W601    3484.2          3484.72         0.139361        0.999853        66.2505         1.0464          
W602    3483.35         3482.83         0.138029        1.00015         64.1469         3.2049          
W603    3482.36         3471.96         0.130827        1.003           73.5094         1.20646         
W604    3481.22         3482.13         0.144108        0.999738        66.4158         0.484445        
W605    3479.95         3480.62         0.164286        0.999806        68.9355         2.41213         
W606    3478.53         3479.12         0.147646        0.999832        31.09           1.22055         
W607    3476.98         3483.01         0.143896        0.998269        45.8884         2.95159         
W608    3475.28         3474.35         0.144382        1.00027         66.2924         2.31891         
W609    3473.45         3473.84         0.139218        0.999887        60.8911         5.46255         
W610    3471.48         3476.56         0.142291        0.998539        64.007          2.16342         
W611    3469.37         3490            0.144969        0.994087        53.0356         2.85631         
W612    3467.12         3595.5          0.161257        0.964296        17.6519         0.333731        
W613    3466.98         3603.37         0.145062        0.962151        8.14147         4.29257         
W614    3469.23         3486.89         0.13262         0.994935        37.0642         0.509342        
W615    3471.34         3513.09         0.134357        0.988115        64.6036         2.29882         
W616    3473.31         3470.68         0.134282        1.00076         61.8548         0.771826        
W617    3475.14         3474.59         0.134001        1.00016         70.4227         2.71048         
W618    3476.83         3474.83         0.154292        1.00058         48.9462         1.98265         
W619    3478.39         3479.02         0.134243        0.99982         60.2738         0.857328        
W620    3479.81         3479.55         0.140078        1.00007         74.0642         3.89807         
W621    3481.08         3477.89         0.128815        1.00092         61.326          1.16273         
W622    3482.22         3481.85         0.133941        1.0001          88.5166         0.499494        
W623    3483.21         3485.2          0.146158        0.999428        64.828          0.128839        
W624    3484.06         3485.44         0.149073        0.999605        70.58           0.370135        
W625    3484.77         3484.56         0.156015        1.00006         65.3005         2.75269         
W626    3485.34         3486.1          0.141637        0.999782        68.0304         4.07009         
W627    3485.77         3482.79         0.166102        1.00085         69.0389         0.504969        
W628            3486.05         3481.05         1.00143         115.532         1.1275          
W629            3486.2          3516.43         0.991403        117.432         2.89856         
W630            3486.2          3537.97         0.985366        111.369         0.608859        
W631            3486.05         3536.78         0.985655        106.594         1.09101         
W632    3485.77         3476.32         0.144993        1.00272         87.7305         2.90497         
W633    3485.34         3485.59         0.156422        0.999929        93.5909         9.0657          
W634    3484.77         3485.4          0.14365         0.99982         70.9967         3.37877         
W635    3484.06         3483.69         0.15645         1.00011         60.3519         3.37423         
W636    3483.21         3482.84         0.15177         1.00011         59.9647         1.08922         
W637    3482.22         3481.09         0.145148        1.00032         65.5196         0.0679024       
W638    3481.08         3485.99         0.155061        0.998591        55.0669         0.311093        
W639    3479.81         3479.61         0.158622        1.00006         68.83           1.70723         
W640    3478.39         3478.72         0.147817        0.999906        64.701          3.83823         
W641    3476.83         3474.3          0.141515        1.00073         54.909          0.335875        
W642    3475.14         3476.51         0.14855         0.999605        68.6667         0.496558        
W643    3473.31         3470            0.14185         1.00095         65.1519         3.62638         
W644    3471.34         3482.55         0.134401        0.996782        18.5821         1.00355         
W645    3469.23         3491.67         0.149538        0.993574        88.8505         3.22448         
W646    3466.98         3594.03         0.148833        0.964651        23.5737         0.492048        
W647    3466.7          3531.41         0.16754         0.981678        33.8412         1.78096         
W648    3468.95         3470.8          0.144505        0.999465        15.8032         1.70299         
W649    3471.06         3482.1          0.143919        0.996828        42.7441         1.77079         
W650    3473.03         3483.76         0.137965        0.996919        20.2687         2.16878         
W651    3474.86         3461.55         0.137559        1.00384         67.8314         1.08237         
W652    3476.55         3474.39         0.137606        1.00062         41.8346         2.50941         
W653    3478.11         3475.62         0.129357        1.00072         59.4559         1.09346         
W654    3479.52         3486.76         0.130327        0.997924        61.5971         2.9366          
W655    3480.8          3480.03         0.141731        1.00022         73.5506         1.12736         
W656    3481.93         3490.42         0.149524        0.997569        62.8201         1.28246         
W657    3482.93         3496.73         0.156653        0.996052        67.4498         1.44795         
W658    3483.78         3491.3          0.150452        0.997846        63.7039         0.754859        
W659    3484.49         3484.77         0.142197        0.999919        70.7477         0.598989        
W660    3485.06         3484.55         0.148943        1.00015         63.1418         2.70666         
W661    3485.48         3485.87         0.147055        0.99989         74.7041         0.397787        
W662    3485.77         3482.52         0.135788        1.00093         89.452          1.71063         
W663    3485.91         3478.09         0.148426        1.00225         84.3484         0.261383        
W664    3485.91         3473.86         0.162918        1.00347         80.9674         5.26418         
W665    3485.77         3476.6          0.162192        1.00264         80.1207         0.309847        
W666    3485.48         3484.61         0.146456        1.00025         77.4884         0.468369        
W667    3485.06         3485.26         0.148488        0.999942        75.4126         2.10162         
W668    3484.49         3484.3          0.14333         1.00005         62.6179         1.29708         
W669    3483.78         3484.95         0.150347        0.999663        60.898          1.12205         
W670    3482.93         3482.77         0.156157        1.00004         60.8647         2.47817         
W671    3481.93         3481.86         0.153858        1.00002         65.0015         0.574602        
W672    3480.8          3480.8          0.153348        0.999999        82.2316         1.17994         
W673    3479.52         3479.47         0.152062        1.00002         55.7621         2.20028         
W674    3478.11         3470.42         0.163531        1.00221         64.004          0.640403        
W675    3476.55         3478.93         0.154627        0.999317        72.2812         0.697568        
W676    3474.86         3469.92         0.143237        1.00142         48.8764         4.40434         
W677    3473.03         3472.8          0.144964        1.00006         74.5078         1.89627         
W678    3471.06         3475.05         0.142268        0.998851        49.7616         1.01038         
W679    3468.95         3466.67         0.138459        1.00066         42.2149         1.72623         
W680    3466.7          3496.8          0.155473        0.991392        36.6145         1.1354          
W681    3466.28         3580.94         0.162645        0.967981        17.3933         0.846323        
W682    3468.53         3485.57         0.148258        0.99511         14.8323         0.453272        
W683    3470.64         3481.18         0.142175        0.99697         22.6934         2.8955          
W684    3472.6          3467.19         0.143861        1.00156         65.5901         1.2276          
W685    3474.44         3479.59         0.141025        0.99852         35.9483         0.683774        
W686    3476.13         3480.77         0.141866        0.998668        25.2033         1.10791         
W687    3477.68         3474.47         0.143631        1.00093         74.0794         0.919199        
W688    3479.1          3479.7          0.142932        0.999826        69.3579         3.26856         
W689    3480.37         3479.31         0.142384        1.0003          71.5444         0.0575715       
W690    3481.51         3497.27         0.144885        0.995492        55.1649         1.75111         
W691    3482.5          3839.82         0.214729        0.906945        117.976         4.28159         
W692    3483.35         3498.92         0.145201        0.995552        64.0916         2.9099          
W693    3484.06         3485.59         0.118687        0.999561        75.462          0.831906        
W694    3484.63         3484.28         0.144181        1.0001          64.9072         0.0682431       
W695    3485.06         3484.93         0.146038        1.00004         81.0247         0.829322        
W696    3485.34         3485.98         0.136565        0.999816        103.33          6.19981         
W697    3485.49         3485.33         0.239874        1.00004         70.6799         1.81149         
W698    3485.49         3488.22         0.144951        0.999218        80.397          1.64177         
W699    3485.34         3485.65         0.148194        0.999913        92.4765         0.985516        
W700    3485.06         3485.2          0.146445        0.999959        98.702          6.2686          
W701    3484.63         3484.52         0.149063        1.00003         70.9132         1.61321         
W702    3484.06         3484.02         0.147274        1.00001         65.6638         5.50011         
W703    3483.35         3483.06         0.144292        1.00008         68.4824         5.88792         
W704    3482.5          3483.12         0.140248        0.999823        57.8224         0.243537        
W705    3481.51         3481.65         0.138268        0.99996         68.8267         1.08583         
W706    3480.37         3480.43         0.153791        0.999985        62.9917         0.723954        
W707    3479.1          3478.84         0.144279        1.00008         65.4312         1.02048         
W708    3477.68         3469.04         0.141525        1.00249         56.9257         1.01092         
W709    3476.13         3472.24         0.148241        1.00112         50.3341         0.465196        
W710    3474.44         3471.09         0.159193        1.00096         68.0474         0.135499        
W711    3472.6          3461.83         0.142059        1.00311         97.4927         0.643765        
W712    3470.64         3473.67         0.147629        0.999128        34.593          1.49625         
W713    3468.53         3490.21         0.137003        0.993788        26.4575         1.15513         
W714    3466.28         3574.77         0.143583        0.969653        3.07905         1.67974e-05     
W715    3465.73         3503.38         0.144599        0.989252        16.3497         0.693502        
W716    3467.97         3495.49         0.142019        0.992125        40.376          3.76762         
W717    3470.07         3459.94         0.143951        1.00293         45.0164         0.191007        
W718    3472.04         3442.07         0.147959        1.00871         45.2475         1.37583         
W719    3473.87         3454.49         0.155909        1.00561         57.2794         1.73118         
W720    3475.57         3489.91         0.157495        0.99589         42.3568         1.76869         
W721    3477.12         3477.69         0.14209         0.999837        56.8583         1.38463         
W722    3478.53         3480.15         0.148278        0.999536        80.7355         4.12392         
W723    3479.81         3481.83         0.162002        0.999419        48.2468         0.873125        
W724    3480.94         3488.48         0.159911        0.997839        71.0353         1.28388         
W725    3481.94         3491.58         0.14032         0.997238        60.7832         3.09868         
W726    3482.79         3489.65         0.129019        0.998034        64.6861         1.56993         
W727    3483.5          3483.1          0.165902        1.00011         77.0956         0.771707        
W728    3484.07         3484.44         0.136043        0.999893        75.8303         0.61114         
W729    3484.49         3484.77         0.141683        0.999919        66.7129         0.331965        
W730    3484.78         3484.27         0.155934        1.00014         70.7034         0.153458        
W731    3484.92         3485.98         0.145553        0.999696        76.341          0.618624        
W732    3484.92         3484.58         0.172096        1.0001          66.3072         0.546641        
W733    3484.78         3484.66         0.136843        1.00003         77.4433         1.64968         
W734    3484.49         3484.26         0.149675        1.00007         84.4276         1.65105         
W735    3484.07         3484.66         0.137319        0.99983         75.5428         1.33823         
W736    3483.5          3482.91         0.153621        1.00017         67.4493         1.01636         
W737    3482.79         3482.24         0.132213        1.00016         65.1349         2.35609         
W738    3481.94         3481.18         0.145163        1.00022         63.4493         0.493664        
W739    3480.94         3479.55         0.161301        1.0004          54.5394         0.936048        
W740    3479.81         3476.03         0.15084         1.00109         72.0265         0.104283        
W741    3478.53         3478.46         0.150777        1.00002         62.7043         3.10542         
W742    3477.12         3476.67         0.146807        1.00013         43.5945         1.83358         
W743    3475.57         3475.87         0.148831        0.999913        73.7636         0.185012        
W744    3473.87         3472.99         0.139469        1.00025         42.8281         2.55255         
W745    3472.04         3477.78         0.147467        0.998352        62.4069         2.26632         
W746    3470.07         3468.58         0.136721        1.00043         15.9863         2.9139          
W747    3467.97         3459.96         0.14252         1.00231         43.5184         0.779408        
W748    3465.73         3197.82         0.142205        1.08378         22.3143         2.50653         
W749    3465.03         3503.82         0.144605        0.988929        7.60652         0.527564        
W750    3467.27         3475            0.14614         0.997774        39.9066         0.909549        
W751    3469.37         3382.86         0.148985        1.02558         71.8978         1.29055         
W752    3471.34         2760.41         0.0871212       1.25755         36.8863         1.22606         
W753    3473.17         3437.73         0.147071        1.01031         45.5981         1.47926         
W754    3474.86         3471.9          0.148182        1.00085         46.5654         0.944676        
W755    3476.42         3477.38         0.141641        0.999723        62.041          1.33171         
W756    3477.83         3472.66         0.157611        1.00149         69.2169         0.844668        
W757    3479.1          3480.99         0.153458        0.999456        53.599          1.44242         
W758    3480.23         3477.7          0.155777        1.00073         68.0416         0.814301        
W759    3481.23         3480.82         0.155352        1.00012         70.2361         0.264125        
W760    3482.08         3482.44         0.125494        0.999895        72.5308         0.626737        
W761    3482.79         3482.53         0.137183        1.00007         69.7083         0.950199        
W762    3483.36         3479.84         0.137346        1.00101         87.1194         0.417473        
W763    3483.78         3482.89         0.14484         1.00025         63.1555         5.05582         
W764    3484.07         3484.53         0.136483        0.999868        63.0118         0.780722        
W765    3484.21         3483.57         0.139059        1.00018         62.221          0.866067        
W766    3484.21         3484.4          0.125948        0.999945        67.5255         2.29689         
W767    3484.07         3483.55         0.14098         1.00015         81.7638         2.56089         
W768    3483.78         3482.68         0.149446        1.00032         75.2154         0.589032        
W769    3483.36         3482.31         0.149808        1.0003          69.1111         2.31833         
W770    3482.79         3482.59         0.143272        1.00006         70.1955         1.94566         
W771    3482.08         3482.13         0.137067        0.999986        64.1932         0.425736        
W772    3481.23         3481.36         0.142183        0.999963        64.9174         1.21707         
W773    3480.23         3478.9          0.135301        1.00038         65.0742         1.55055         
W774    3479.1          3477.77         0.148126        1.00038         68.6263         3.79257         
W775    3477.83         3479.09         0.155535        0.999639        57.3143         0.163462        
W776    3476.42         3465.35         0.144434        1.00319         69.8516         1.63032         
W777    3474.86         3472.99         0.155793        1.00054         47.3728         1.4298          
W778    3473.17         3474.22         0.139842        0.999698        45.6676         0.701778        
W779    3471.34         3470.43         0.137675        1.00026         46.0561         1.51095         
W780    3469.37         3448.22         0.137609        1.00614         60.2959         1.59268         
W781    3467.27         3441.87         0.149701        1.00738         32.1526         0.322069        
W782    3465.03         3524.46         0.143928        0.983138        41.1123         2.27798         
W783    3464.19         3517.24         0.133398        0.984917        62.3697         0.852305        
W784    3466.43         3480.13         0.103748        0.996062        22.3847         4.11882         
W785    3468.53         3430.58         0.115235        1.01106         56.6651         3.7546          
W786    3470.5          3421.38         0.112289        1.01436         68.1217         0.918731        
W787    3472.33         3454.78         0.118888        1.00508         46.8001         1.73855         
W788    3474.02         3470.01         0.126925        1.00116         72.2194         1.53775         
W789    3475.57         3473.69         0.135682        1.00054         68.8693         1.31567         
W790    3476.98         3477.85         0.129593        0.999751        53.1138         1.43523         
W791    3478.25         3487.81         0.173236        0.99726         38.7081         0.755974        
W792    3479.39         3480.01         0.119966        0.99982         56.1413         2.3361          
W793    3480.38         3469.43         0.123152        1.00316         77.9031         2.24105         
W794    3481.23         3480            0.119314        1.00035         68.9379         0.348254        
W795    3481.94         3482.42         0.124486        0.999861        61.4622         1.79889         
W796    3482.51         3482.17         0.130153        1.0001          67.2095         0.454804        
W797    3482.93         3482.89         0.126145        1.00001         67.9786         0.510988        
W798    3483.22         3482.8          0.133806        1.00012         64.1736         2.15723         
W799    3483.36         3483.4          0.125           0.999988        60.4661         0.692603        
W800    3483.36         3483.81         0.121641        0.999871        62.0288         0.515538        
W801    3483.22         3482.67         0.126046        1.00016         71.9031         1.35578         
W802    3482.93         3472.84         0.131677        1.0029          85.6957         1.85367         
W803    3482.51         3481.58         0.149107        1.00027         71.8209         1.56777         
W804    3481.94         3492.99         0.126822        0.996837        55.9012         0.401857        
W805    3481.23         3489.49         0.135439        0.997633        59.681          0.889672        
W806    3480.38         3480.54         0.144856        0.999954        69.8167         1.3925          
W807    3479.39         3477.28         0.146288        1.00061         54.0982         0.424859        
W808    3478.25         3481.21         0.133042        0.99915         27.819          1.15862         
W809    3476.98         3457.82         0.153124        1.00554         107.749         0.149605        
W810    3475.57         3476.05         0.122324        0.999863        59.3676         3.08246         
W811    3474.02         3477.95         0.154381        0.998869        90.4305         1.59371         
W812    3472.33         3475.1          0.13206         0.999202        80.6839         1.07164         
W813    3470.5          3482.93         0.163418        0.996432        36.2409         0.643119        
W814    3468.53         3464.66         0.13588         1.00112         94.204          2.63948         
W815    3466.43         3486.96         0.126241        0.994113        13.2311         1.6761          
W816    3464.19         3484.91         0.141552        0.994053        57.7582         0.422278        
W817    3463.21         3564.67         0.145307        0.971538        27.414          0.459774        
W818    3465.45         3490.47         0.123521        0.992831        38.4605         3.93081         
W819    3467.55         3433.9          0.128647        1.0098          46.0958         0.157583        
W820    3469.52         3454.46         0.128319        1.00436         63.3806         1.84782         
W821    3471.34         3483.6          0.132578        0.996481        56.4253         1.39169         
W822    3473.03         3483.73         0.134803        0.99693         54.9429         0.204181        
W823    3474.58         3321.22         0.144747        1.04618         75.3527         0.597492        
W824    3475.99         3475.42         0.138757        1.00017         74.1106         3.74594         
W825    3477.27         3473.68         0.164632        1.00103         72.7316         0.38776         
W826    3478.4          3479.39         0.136257        0.999716        80.0389         5.44861         
W827    3479.39         3480.01         0.139136        0.999821        45.1553         0.703343        
W828    3480.24         3480.01         0.127745        1.00007         75.8224         0.380846        
W829    3480.95         3480.59         0.167067        1.0001          70.5018         0.679765        
W830    3481.51         3483.64         0.154202        0.999391        76.9184         7.6161          
W831    3481.94         3481.86         0.122009        1.00002         88.0057         1.55121         
W832    3482.22         3476.97         0.131246        1.00151         74.7154         0.945152        
W833    3482.37         3477.32         0.12916         1.00145         67.3892         2.99253         
W834    3482.37         3482.29         0.139586        1.00002         70.0473         2.26109         
W835    3482.22         3481.81         0.134345        1.00012         76.6957         0.126118        
