Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W829    3480.95         3468.23         0.156463        1.00367         68.8728         0.860017        
W830    3481.51         3482.62         0.146769        0.999683        68.6216         2.5306          
W831    3481.94         3489.38         0.116031        0.997867        65.915          2.17882         
W832    3482.22         3479.89         0.12363         1.00067         69.4007         0.300469        
W833    3482.37         3483.76         0.123118        0.9996          62.7959         0.438898        
W834    3482.37         3473.28         0.131076        1.00262         63.7827         0.603751        
W835    3482.22         3485.17         0.125954        0.999156        74.7598         1.51204         
W836    3481.94         3479.42         0.131101        1.00073         81.0857         1.27526         
W837    3481.51         3488.06         0.130911        0.998124        66.5122         1.73088         
W838    3480.95         3471.32         0.139933        1.00277         68.9541         0.73606         
W839    3480.24         3489.97         0.116433        0.997211        61.3461         2.08722         
W840    3479.39         3482.76         0.124898        0.999031        67.3415         1.64989         
W841    3478.4          3477.5          0.130377        1.00026         56.9103         0.668778        
W842    3477.27         3469.22         0.138409        1.00232         60.9745         1.41776         
W843    3475.99         3487.18         0.125234        0.996792        72.1279         0.216386        
W844    3474.58         3477.16         0.13144         0.99926         51.081          0.461863        
W845    3473.03         3480.97         0.125127        0.997721        44.4675         2.08905         
W846    3471.34         3461.71         0.113849        1.00278         69.9876         2.09263         
W847    3469.52         3468.04         0.13318         1.00042         52.163          2.22452         
W848    3467.55         3472.41         0.118601        0.998601        45.5039         2.02418         
W849    3465.45         3458.7          0.121015        1.00195         55.6323         3.14105         
W850    3463.21         3487.48         0.129046        0.993041        69.2046         0.0991231       
W851    3462.1          3469.14         0.152226        0.997971        56.6743         2.11097         
W852    3464.33         3504.82         0.136411        0.988447        27.6181         0.359594        
W853    3466.43         3433.13         0.123278        1.0097          54.2911         0.944214        
W854    3468.4          3485.45         0.116147        0.995108        22.2178         1.75748         
W855    3470.22         3472.08         0.11725         0.999464        43.2382         0.485936        
W856    3471.91         3476.33         0.123465        0.998727        54.9562         0.515685        
W857    3473.46         3650.65         0.116055        0.951462        33.6271         4.41605         
W858    3474.87         3472.44         0.126809        1.0007          59.0283         1.79278         
W859    3476.14         3464.16         0.16385         1.00346         49.1484         4.21091         
W860    3477.27         3487.45         0.124221        0.997082        63.1042         3.54191         
W861    3478.26         3458.6          0.143426        1.00568         72.3399         0.579611        
W862    3479.11         3488.57         0.12995         0.997288        66.9036         0.367747        
W863    3479.82         3480.91         0.155506        0.999687        71.7645         1.06194         
W864    3480.38         3475.69         0.165731        1.00135         77.4714         1.97973         
W865    3480.81         3481.85         0.138617        0.999702        71.8559         0.471402        
W866    3481.09         3480.16         0.132678        1.00027         74.3564         2.38202         
W867    3481.23         3484.24         0.128601        0.999138        64.8517         3.06364         
W868    3481.23         3487.28         0.124764        0.998267        68.7357         0.771725        
W869    3481.09         3472.66         0.150451        1.00243         74.8957         2.51741         
W870    3480.81         3483.1          0.140383        0.999341        74.819          0.226134        
W871    3480.38         3475.91         0.146057        1.00129         69.5874         4.11025         
W872    3479.82         3478.2          0.14271         1.00047         63.8771         0.907124        
W873    3479.11         3476.83         0.141761        1.00066         70.0968         1.10506         
W874    3478.26         3479.52         0.127986        0.999638        72.4815         3.17774         
W875    3477.27         3478.19         0.125048        0.999736        69.0466         0.349218        
W876    3476.14         3484.16         0.122632        0.997698        60.5748         0.500291        
W877    3474.87         3462.31         0.14192         1.00363         51.6936         1.35982         
W878    3473.46         3477.38         0.130753        0.998871        61.2631         1.12142         
W879    3471.91         3465.69         0.141727        1.00179         52.1431         0.625548        
W880    3470.22         3464.89         0.134542        1.00154         38.2706         0.416027        
W881    3468.4          3475.68         0.129643        0.997904        59.1801         0.636089        
W882    3466.43         3448.02         0.144076        1.00534         43.8455         3.03565         
W883    3464.33         3476.68         0.130372        0.99645         45.0884         2.11333         
W884    3462.1          3650.91         0.147371        0.948284        3.34867         1.22956         
W885    3460.84         3633.34         0.145215        0.952523        29.8002         1.33171         
W886    3463.08         3442.19         0.117076        1.00607         129.628         1.02322         
W887    3465.17         3450.81         0.124035        1.00416         44.9737         2.66908         
W888    3467.14         3476.82         0.11695         0.997214        56.308          5.68432         
W889    3468.96         3070            0.0812078       1.12996         1.15912         1.13396e-05     
W890    3470.65         3427.36         0.136746        1.01263         60.783          1.35082         
W891    3472.19         3074.61         0.11323         1.12931         90.2114         0.662039        
W892    3473.6          3454.38         0.124136        1.00556         61.6104         0.377804        
W893    3474.87         3476.03         0.149818        0.999666        40.1183         1.18956         
W894    3476            3474.31         0.147247        1.00049         67.0909         6.24618         
W895    3476.99         3481.54         0.148488        0.998694        48.9732         1.72215         
W896    3477.84         3477.02         0.159598        1.00023         69.1221         1.80059         
W897    3478.54         3480.13         0.164085        0.999543        65.28           0.640644        
W898    3479.11         3479.9          0.162877        0.999773        63.9244         0.513606        
W899    3479.53         3482.55         0.143082        0.999133        59.722          0.223102        
W900    3479.82         3480.07         0.141992        0.999928        97.044          1.33938         
W901    3479.96         3473.37         0.149934        1.0019          77.7261         1.56556         
W902    3479.96         3477.3          0.140751        1.00076         57.2784         0.35387         
W903    3479.82         3470.84         0.142966        1.00259         66.6961         4.33865         
W904    3479.53         3478.11         0.147719        1.00041         56.5518         0.451672        
W905    3479.11         3486.65         0.133268        0.997837        78.2222         1.88921         
W906    3478.54         3484.51         0.134825        0.998286        74.9104         1.70016         
W907    3477.84         3488.43         0.133499        0.996965        51.7645         1.12153         
W908    3476.99         3466.26         0.160043        1.0031          78.913          1.05827         
W909    3476            3478.43         0.12661         0.999301        63.6121         5.37653         
W910    3474.87         3481.06         0.134001        0.998221        42.3374         0.196627        
W911    3473.6          3456.72         0.141911        1.00488         71.1641         1.50078         
W912    3472.19         3479.72         0.127154        0.997836        88.4413         2.22672         
W913    3470.65         3476.32         0.135161        0.998369        28.2232         1.99069         
W914    3468.96         3487.93         0.117703        0.994562        54.5518         1.77849         
W915    3467.14         3644.52         0.124383        0.951327        156.243         2.63479         
W916    3465.17         3463.95         0.123199        1.00035         53.2167         3.24829         
W917    3463.08         3440.9          0.119501        1.00645         121.326         3.65508         
W918    3460.84         396263          0.145607        0.5             199.997         1.09798         
W919    3459.45         3731.18         0.153714        0.927174        50.9742         2.22161         
W920    3461.68         3451.88         0.119495        1.00284         43.2571         8.27658         
W921    3463.78         3471.58         0.119236        0.997751        50.0703         1.1687          
W922    3465.74         3438.37         0.127812        1.00796         44.3746         0.513778        
W923    3467.56         3504.17         0.116297        0.989553        32.6224         1.62916         
W924    3469.24         3449.98         0.130237        1.00558         65.0411         0.533879        
W925    3470.79         3465.12         0.128575        1.00164         41.0444         1.60567         
W926    3472.2          3472.7          0.124115        0.999854        116.476         1.20706         
W927    3473.46         3451.46         0.141372        1.00638         52.692          0.87109         
W928    3474.59         3474.01         0.147472        1.00017         51.2628         2.34148         
W929    3475.58         3479.92         0.157847        0.998753        61.0546         0.301734        
W930    3476.43         3460.87         0.147963        1.00449         70.1875         1.73596         
W931    3477.13         3472.02         0.144914        1.00147         46.3537         1.49936         
W932    3477.7          3475.06         0.152163        1.00076         57.5929         0.589781        
W933    3478.12         3492.85         0.134532        0.995784        42.5549         1.36187         
W934    3478.41         3476.45         0.127441        1.00056         66.8027         1.96941         
W935    3478.55         3485.52         0.120049        0.998           69.0013         3.48553         
W936    3478.55         3469.05         0.133826        1.00274         56.2707         1.37663         
W937    3478.41         3486.13         0.130325        0.997784        66.909          2.48189         
W938    3478.12         3437.61         0.169174        1.01178         66.2131         0.889206        
W939    3477.7          3487.77         0.133457        0.997113        60.5346         2.55981         
W940    3477.13         3454.45         0.137973        1.00657         56.7447         1.87765         
W941    3476.43         3488.16         0.119778        0.996635        59.8847         0.29532         
W942    3475.58         3457.65         0.134506        1.00519         59.101          0.2693          
W943    3474.59         3469.1          0.131575        1.00158         59.9209         1.19849         
W944    3473.46         3487.95         0.112642        0.995846        90.0258         2.01389         
W945    3472.2          3472.55         0.117892        0.999898        64.523          1.43123         
W946    3470.79         3483.57         0.117576        0.99633         45.7149         0.785838        
W947    3469.24         3481.13         0.128133        0.996585        46.476          1.22506         
W948    3467.56         3471.86         0.120095        0.998761        52.2158         1.19741         
W949    3465.74         3389.16         0.120439        1.0226          61.3218         1.44463         
W950    3463.78         3475.18         0.123034        0.996719        45.6816         2.88302         
W951    3461.68         3646.93         0.105636        0.949205        40.192          3.71208         
W952    3459.45         3604.15         0.128603        0.959853        34.4585         0.761026        
W953    3457.92         3626.98         0.1334          0.953388        35.4609         0.696599        
W954    3460.15         3528.73         0.116512        0.980565        31.8622         0.714227        
W955    3462.24         3480.41         0.113485        0.994782        24.9112         1.08961         
W956    3464.2          3534.84         0.116109        0.980018        102.676         2.1799          
W957    3466.02         3456.52         0.124616        1.00275         58.6677         2.32122         
W958    3467.7          3469.79         0.120712        0.999399        92.304          0.617227        
W959    3469.25         3535.77         0.119626        0.981185        87.5213         1.87135         
W960    3470.65         3473.03         0.113944        0.999315        83.0161         4.07679         
W961    3471.92         3488.9          0.115704        0.995133        82.6477         5.05598         
W962    3473.04         3472.62         0.125216        1.00012         52.3085         0.686618        
W963    3474.03         3456.69         0.111769        1.00502         34.5376         1.24187         
W964    3474.88         3478.72         0.115596        0.998895        62.0262         0.698343        
W965    3475.58         3478.43         0.122478        0.999183        69.8976         0.712238        
W966    3476.15         3459.03         0.122905        1.00495         70.456          1.61795         
W967    3476.57         3479.75         0.119142        0.999086        47.4731         0.2621          
W968    3476.85         3477.03         0.11965         0.999948        56.7937         1.05807         
W969    3476.99         3480.82         0.116709        0.998902        75.4211         0.340941        
W970    3476.99         3478.82         0.120449        0.999475        62.8122         3.13908         
W971    3476.85         3477.81         0.122972        0.999723        46.7501         1.44303         
W972    3476.57         3486.57         0.113729        0.997133        53.6266         2.39512         
W973    3476.15         3470.57         0.129374        1.00161         54.8487         0.370018        
W974    3475.58         3492.19         0.118468        0.995244        50.6283         1.64725         
W975    3474.88         3481.1          0.113505        0.998211        70.1387         2.05524         
W976    3474.03         3481.41         0.119827        0.99788         39.317          0.691725        
W977    3473.04         3481.14         0.126826        0.997674        23.5977         0.823198        
W978    3471.92         3457.06         0.122979        1.0043          53.5312         1.01069         
W979    3470.65         3468.08         0.106079        1.00074         60.2301         1.45693         
W980    3469.25         3464.03         0.123245        1.00151         69.9066         1.57353         
W981    3467.7          3462.59         0.124209        1.00148         40.1715         0.493688        
W982    3466.02         3473.68         0.124894        0.997795        47.6253         1.93804         
W983    3464.2          3190            0.0910773       1.08596         67.4304         2.19575         
W984    3462.24         3544.47         0.138439        0.976801        79.3856         1.29666         
W985    3460.15         3488.42         0.12137         0.991896        63.5092         0.80818         
W986    3457.92         3642.92         0.145169        0.949217        36.944          0.632111        
W987    3456.26         3791.66         0.121293        0.911543        3.72774         1.17861         
W988    3458.48         3565.74         0.114605        0.969921        38.1556         3.30753         
W989    3460.57         3249.39         0.0841951       1.06499         3.63286         3.73897e-06     
W990    3462.53         3461.51         0.115381        1.00029         16.6149         1.35375         
W991    3464.34         3468.5          0.110643        0.998802        54.876          2.94697         
W992    3466.02         3460.35         0.121248        1.00164         57.3341         2.69994         
W993    3467.57         3521.45         0.118398        0.984699        167.467         1.89172         
W994    3468.97         3463.68         0.12242         1.00153         17.9593         1.75278         
W995    3470.23         3456.59         0.116126        1.00395         40.0742         2.25356         
W996    3471.36         3381.4          0.129729        1.02661         42.7776         2.29618         
W997    3472.34         3445.86         0.104567        1.00769         60.813          0.517698        
W998    3473.19         3469.34         0.117203        1.00111         55.4442         2.95495         
W999    3473.89         3495.7          0.121559        0.993762        25.4228         0.857055        
W1000   3474.46         3469.88         0.130353        1.00132         64.7096         2.29542         
W1001   3474.88         3475.64         0.128737        0.999781        42.2964         0.425062        
W1002   3475.16         3474.7          0.122312        1.00013         62.9773         2.70479         
W1003   3475.3          3466.63         0.131359        1.0025          58.0865         1.136           
W1004   3475.3          3475.52         0.120397        0.999937        50.4383         1.62227         
W1005   3475.16         3465.42         0.117252        1.00281         59.6144         2.08057         
W1006   3474.88         3477.38         0.113997        0.99928         52.5117         0.934761        
W1007   3474.46         3491.15         0.124414        0.995218        61.3712         7.16414         
W1008   3473.89         3478.83         0.131707        0.998582        33.1511         0.609169        
W1009   3473.19         3454.3          0.123477        1.00547         65.1617         3.04949         
W1010   3472.34         3455.2          0.118823        1.00496         106.776         1.40128         
W1011   3471.36         2954.18         0.10929         1.17507         39.2584         0.811963        
W1012   3470.23         3438.04         0.113437        1.00936         125.114         1.96177         
W1013   3468.97         3474.28         0.112124        0.998472        36.3061         1.29625         
W1014   3467.57         3464.22         0.121835        1.00097         44.0854         2.05984         
W1015   3466.02         3461.34         0.115938        1.00135         97.4126         2.85539         
W1016   3464.34         3503.74         0.113733        0.988756        48.026          0.399835        
W1017   3462.53         3562.48         0.115753        0.971943        69.9261         2.76383         
W1018           3460.57         3455.12         1.00158         126.584         0.832615        
W1019   3458.48         3335.22         0.102049        1.03696         20.9388         1.44707         
W1020   3456.26         3885.62         0.129821        0.8895          5.50432         0.0887459       
W1021   3454.46         3564.37         0.127239        0.969163        29.6574         1.40652         
W1022   3456.68         3464.9          0.121924        0.997628        78.1451         2.18058         
W1023           3458.77         3489.74         0.991127        291.676         1.29464         
W1024           3460.72         3476.21         0.995543        74.3055         1.51276         
W1025   3462.53         3453.04         0.122948        1.00275         46.0787         3.40942         
W1026   3464.21         3412.01         0.121078        1.0153          92.6078         1.45625         
W1027   3465.75         3574.77         0.108409        0.969502        3.07905         1.67974e-05     
W1028   3467.15         3495.07         0.119892        0.99201         55.19           1.98371         
W1029   3468.41         3417.05         0.113491        1.01503         47.099          0.757259        
W1030   3469.53         2667.27         0.0740136       1.30078         30.7263         2.67049         
W1031   3470.52         3310.96         0.118536        1.04819         46.6364         0.366224        
W1032   3471.36         3489.02         0.12038         0.994939        36.1888         0.892679        
W1033   3472.06         3445.93         0.12404         1.00758         42.1255         0.457863        
W1034   3472.63         3488.94         0.121449        0.995324        64.1818         2.51128         
W1035   3473.05         3447.41         0.118507        1.00744         82.5949         2.15276         
W1036   3473.33         3476.53         0.110215        0.999081        53.8983         0.529828        
W1037   3473.47         3473.52         0.123023        0.999985        51.5299         1.32047         
W1038   3473.47         3471.51         0.120321        1.00056         38.2912         0.941719        
W1039   3473.33         3460.22         0.122637        1.00379         48.7497         2.82954         
W1040   3473.05         3476.89         0.12359         0.998895        61.4444         2.09343         
W1041   3472.63         3486.73         0.143318        0.995955        39.5996         2.08235         
W1042   3472.06         3617.01         0.122871        0.959928        138.262         1.26722         
W1043   3471.36         2713.77         0.0739838       1.27916         130.449         0.97729         
W1044   3470.52         3490.41         0.121349        0.9943          26.5486         1.79873         
W1045   3469.53         3432.04         0.121087        1.01092         37.1981         0.599605        
W1046   3468.41         3470.58         0.116119        0.999375        49.5845         2.34848         
W1047   3467.15         3439.79         0.138514        1.00795         23.4388         2.3342          
W1048   3465.75         3464.67         0.13507         1.00031         44.7006         0.500592        
W1049   3464.21         3470            0.127989        0.99833         56.9205         0.77612         
W1050   3462.53         3448.87         0.117807        1.00396         56.6392         0.832915        
W1051           3460.72         3460.47         1.00007         65.2707         1.83341         
W1052           3458.77         3435.07         1.0069          110.631         1.13185         
W1053   3456.68         3605.9          0.128911        0.958618        26.9131         0.576816        
W1054   3454.46         3688.79         0.155925        0.936474        52.6154         4.87871         
W1055   3452.52         3701.71         0.127791        0.932681        5.5835          2.73584e-05     
W1056   3454.74         3492.26         0.133761        0.989255        22.935          2.41614         
W1057           3456.82         3441.4          1.00448         109.249         1.60869         
W1058           3458.77         3463.71         0.998572        65.4283         1.20138         
W1059   3460.58         3475.83         0.114955        0.995611        18.6717         0.229188        
W1060   3462.25         3455.62         0.116605        1.00192         53.2692         1.87045         
W1061   3463.79         3520            0.120273        0.984032        6.01691         3.80423e-05     
W1062   3465.19         3443.72         0.127565        1.00624         43.9278         0.425071        
W1063   3466.45         3231.94         0.112233        1.07256         39.2221         1.83824         
W1064   3467.57         3436.4          0.119847        1.00907         49.483          0.696378        
W1065   3468.55         3139.3          0.10592         1.10488         57.5995         1.83472         
W1066   3469.4          3481.7          0.121598        0.996468        63.2481         4.13382         
W1067   3470.1          3484.87         0.118128        0.995761        68.9517         0.978145        
W1068   3470.66         3469.42         0.126189        1.00036         66.989          0.7992          
W1069   3471.08         3488.21         0.106279        0.99509         53.2695         0.640221        
W1070   3471.36         3483.03         0.110104        0.996652        24.2428         1.93733         
W1071   3471.51         3460.33         0.124768        1.00323         69.8669         4.87738         
W1072   3471.51         3487.52         0.121417        0.995407        35.2877         2.98446         
W1073   3471.36         3468.15         0.126361        1.00093         76.6061         2.35045         
W1074   3471.08         3510.98         0.110752        0.988638        39.0625         1.92439         
W1075   3470.66         3475.68         0.125446        0.998558        55.6015         1.13701         
W1076   3470.1          3095.75         0.096876        1.12092         66.5596         0.674154        
W1077   3469.4          3465.8          0.13784         1.00104         94.3247         1.98402         
W1078   3468.55         3490.41         0.112461        0.993739        58.723          1.5373          
W1079   3467.57         3457.81         0.125487        1.00282         61.1151         1.71484         
W1080   3466.45         3486.48         0.118457        0.994256        67.4483         3.33195         
W1081   3465.19         3364.19         0.127511        1.03002         200             1.15499         
W1082   3463.79         3454.65         0.119902        1.00264         57.2584         1.02936         
W1083   3462.25         3475.67         0.12306         0.99614         55.6329         0.186074        
W1084           3460.58         3460.83         0.999928        112.86          0.909449        
W1085   3458.77         3464.74         0.119777        0.998277        53.828          1.92327         
W1086           3456.82         3443.14         1.00397         98.0737         0.743079        
W1087   3454.74         3386.31         0.128824        1.02021         60.5592         0.896025        
W1088   3452.52         3517.09         0.132719        0.981639        33.2854         5.13448         
W1089   3450.45         3750.61         0.132792        0.91997         2.04113         4.55702e-06     
W1090   3452.66         3651.66         0.136138        0.945506        3.72774         1.17861         
W1091   3454.74         3627            0.132493        0.952506        25.5117         0.587613        
W1092   3456.69         3417.01         0.154402        1.01161         43.2098         3.69174         
W1093   3458.49         3448.18         0.156079        1.00299         22.2213         0.142722        
W1094   3460.17         3452.39         0.160884        1.00225         42.7044         1.34063         
W1095   3461.7          3427.52         0.160738        1.00997         59.5391         1.36717         
W1096   3463.1          3478.97         0.16158         0.995437        14.9899         0.85519         
W1097   3464.35         3445.76         0.125382        1.0054          54.2207         5.17399         
W1098   3465.47         3476.62         0.115197        0.996795        36.0282         0.703035        
W1099   3466.46         3457.35         0.127483        1.00263         61.9417         0.778374        
W1100   3467.3          3473.42         0.126111        0.998237        51.7966         0.431915        
W1101   3468            3446.95         0.131247        1.00611         92.5667         1.55868         
W1102   3468.56         3475.23         0.117754        0.998079        73.6424         0.695783        
W1103   3468.98         3453.4          0.126848        1.00451         64.7958         0.628638        
W1104   3469.26         3480.1          0.12126         0.996887        60.2625         0.681541        
W1105   3469.4          3485.58         0.123858        0.995358        41.6984         0.117292        
W1106   3469.4          3441.58         0.137432        1.00808         81.4519         0.821064        
W1107   3469.26         3500.15         0.126532        0.991174        69.3062         1.34097         
W1108   3468.98         3708.97         0.143959        0.935296        195.995         1.47057         
W1109   3468.56         3491.48         0.123483        0.993436        52.5336         2.4197          
W1110   3468            3493.48         0.133371        0.992706        29.9684         1.43683         
W1111   3467.3          3512.7          0.121434        0.987074        35.6946         1.3807          
W1112   3466.46         3458.81         0.12035         1.00221         32.8639         1.51301         
W1113   3465.47         3530.16         0.106175        0.981677        1.41977         8.32895e-07     
W1114   3464.35         3410.02         0.128349        1.01593         75.2966         0.298857        
W1115   3463.1          3476.97         0.120515        0.99601         39.1272         2.03968         
W1116   3461.7          3484.81         0.118721        0.993367        46.263          0.335316        
W1117   3460.17         3426.09         0.119026        1.00995         54.5176         5.01351         
W1118   3458.49         3475.47         0.112239        0.995116        46.4098         1.74836         
W1119   3456.69         3430.02         0.133881        1.00777         46.695          3.4326          
W1120   3454.74         3569.67         0.115935        0.967805        19.3171         1.40642         
W1121   3452.66         3709.48         0.111794        0.930766        4.01476         2.70433e-05     
W1122   3450.45         3606.51         0.139342        0.956728        41.0224         1.66884         
W1123   3448.24         3497.02         0.160546        0.986051        25.6754         1.60545         
W1125   3452.53         3785.72         0.15804         0.911986        6.37331         0.823388        
W1126   3454.47         3780.38         0.18622         0.91379         198.174         2.36521         
W1127   3456.27         3582.07         0.189101        0.964881        40.2131         3.81344         
W1128   3457.94         3770.23         0.161879        0.91717         1.00001         3.30391e-07     
W1129   3459.47         3544.48         0.168264        0.976018        4.86601         0.621009        
W1130   3460.87         3503.88         0.162403        0.987724        47.4477         1.44529         
W1131   3462.12         3417.9          0.148749        1.01294         59.259          0.123457        
W1132   3463.24         3581.45         0.145851        0.966994        63.4618         0.692501        
W1133   3464.22         3563.93         0.144134        0.972022        42.8869         1.87829         
W1134   3465.06         3709.99         0.125594        0.933981        23.3531         1.91065         
W1135   3465.76         3515.02         0.126924        0.985985        43.8008         0.415932        
W1136   3466.32         3492.13         0.13105         0.992609        25.4811         0.296861        
W1137   3466.74         3552.11         0.12531         0.975967        28.5369         2.76021         
W1138   3467.02         3419.4          0.153106        1.01393         19.4689         1.25835         
W1139   3467.16         3452.75         0.142989        1.00417         40.9535         1.15276         
W1140   3467.16         3384.75         0.143521        1.02435         77.6757         0.668026        
W1141   3467.02         3501.27         0.12494         0.990218        32.2249         1.95596         
W1142   3466.74         3470.7          0.141667        0.99886         49.8535         0.699511        
W1143   3466.32         3505.04         0.133659        0.988953        22.9076         0.31518         
W1144   3465.76         3520.24         0.121406        0.984523        32.7005         2.90101         
W1145   3465.06         3448.45         0.121763        1.00482         20.1761         3.2431          
W1146   3464.22         3606.19         0.123428        0.960631        13.2278         1.31757         
W1147   3463.24         3526.33         0.125206        0.982108        73.9583         1.65092         
W1148   3462.12         3646.7          0.1343          0.949385        45.8744         0.563947        
W1149   3460.87         3637.9          0.159864        0.951338        47.5261         1.18645         
W1150   3459.47         3450.65         0.171095        1.00256         59.9881         1.86013         
W1151   3457.94         3544.54         0.143093        0.97557         30.247          3.10444         
W1152   3456.27         3408.44         0.167594        1.01403         199.999         1.39586         
W1153   3454.47         3554.49         0.156767        0.97186         12.5791         0.160479        
W1154   3452.53         3672.4          0.148218        0.940128        35.9683         4.02161         
W1155   3450.45         3808.81         0.142527        0.905913        3.13061         9.34207e-06     
W1156   3448.24         3657.01         0.136507        0.942912        49.5598         2.27478         
