Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W414    3475.57         3471.47         0.129614        1.00118         54.1894         1.84876         
W415    3477.12         3468.57         0.122868        1.00247         63.4697         1.09436         
W416    3478.53         3482.1          0.112451        0.998975        56.2705         0.652834        
W417    3479.81         3477.22         0.177953        1.00074         64.75           0.475851        
W418    3480.94         3483.47         0.113703        0.999275        61.6293         0.372497        
W419    3481.94         3482.05         0.12097         0.999966        61.0795         7.31886         
W420    3482.79         3483.03         0.121665        0.999929        63.7912         3.47311         
W421    3483.5          3484.38         0.120676        0.999748        59.1205         0.0527032       
W422    3484.07         3484.3          0.115022        0.999933        59.6908         3.51291         
W423    3484.49         3485.03         0.117803        0.999846        54.5674         2.08454         
W424    3484.78         3484.27         0.130428        1.00015         61.1535         0.409212        
W425    3484.92         3485.2          0.135899        0.999918        62.8061         1.62486         
W426    3484.92         3484.79         0.135429        1.00004         63.0429         7.78221         
W427    3484.78         3484.76         0.139744        1               81.5217         7.80432         
W428    3484.49         3485.04         0.121217        0.999841        70.0093         1.60369         
W429    3484.07         3484.99         0.122429        0.999734        59.0146         1.62676         
W430    3483.5          3481.33         0.148377        1.00062         61.337          2.41841         
W431    3482.79         3483.19         0.12444         0.999885        59.956          1.02603         
W432    3481.94         3480.5          0.12547         1.00041         79.2307         0.527966        
W433    3480.94         3481.78         0.131411        0.99976         76.684          8.0866          
W434    3479.81         3478.95         0.1361          1.00025         72.3099         1.83757         
W435    3478.53         3479.42         0.125956        0.999744        56.4469         1.41844         
W436    3477.12         3476.21         0.137461        1.00026         43.0605         2.33109         
W437    3475.57         3476.65         0.127151        0.999688        51.4341         0.188868        
W438    3473.87         3474.04         0.132707        0.999952        60.001          3.1565          
W439    3472.04         3475.87         0.123675        0.9989          49.3472         0.132602        
W440    3470.07         3467.18         0.126248        1.00084         50.3747         0.450611        
W441    3467.97         3455.85         0.125353        1.00351         59.4087         0.87812         
W442    3465.73         3677.37         0.151343        0.942448        60.3443         1.88375         
W443    3466.28         3545.56         0.131906        0.977641        26.6889         0.675442        
W444    3468.53         3478.62         0.121166        0.9971          81.6759         1.12669         
W445    3470.64         3471.62         0.130537        0.999717        34.4151         0.981394        
W446    3472.6          3468.78         0.118173        1.0011          55.887          2.97223         
W447    3474.44         3471.56         0.125149        1.00083         45.6496         5.33324         
W448    3476.13         3475.51         0.13084         1.00018         46.2435         1.33028         
W449    3477.68         3481.05         0.120076        0.999034        48.1959         1.19067         
W450    3479.1          3477.5          0.129111        1.00046         57.0213         0.710177        
W451    3480.37         3480.12         0.133523        1.00007         64.9337         1.52868         
W452    3481.51         3481.71         0.124215        0.999941        78.6341         0.839018        
W453    3482.5          3481.51         0.142804        1.00029         68.8201         1.61347         
W454    3483.35         3483.33         0.125771        1.00001         60.3804         1.85171         
W455    3484.06         3483.93         0.128805        1.00004         60.8664         4.47189         
W456    3484.63         3484.45         0.130956        1.00005         64.127          1.8583          
W457    3485.06         3483.87         0.132081        1.00034         58.308          4.72778         
W458    3485.34         3487.47         0.125015        0.99939         68.1235         15.5026         
W459    3485.49         3485.87         0.146978        0.999889        67.0667         29.5914         
W460    3485.49         3488.48         0.131387        0.999141        66.9203         5.5723          
W461    3485.34         3485.2          0.153252        1.00004         96.72           37.7483         
W462    3485.06         3485.31         0.137472        0.999927        81.7656         16.4794         
W463    3484.63         3484.51         0.131208        1.00003         60.6513         2.61523         
W464    3484.06         3484.51         0.124404        0.999871        65.0876         1.73759         
W465    3483.35         3483.49         0.122784        0.999961        63.2044         2.09894         
W466    3482.5          3483.26         0.117432        0.999782        71.902          1.05412         
W467    3481.51         3481.21         0.140846        1.00008         75.7281         3.79593         
W468    3480.37         3478.07         0.157681        1.00066         75.6483         1.16007         
W469    3479.1          3477.57         0.146161        1.00044         63.3584         0.476837        
W470    3477.68         3478.28         0.128236        0.99983         57.4918         0.0526406       
W471    3476.13         3479.33         0.124385        0.999081        49.1584         2.25189         
W472    3474.44         3472.36         0.125219        1.0006          45.5337         0.189445        
W473    3472.6          3473.03         0.122981        0.999877        54.5257         0.561838        
W474    3470.64         3470.82         0.124259        0.999948        51.3306         1.59568         
W475    3468.53         3458.33         0.143202        1.00295         43.0797         0.635948        
W476    3466.28         3366.21         0.130247        1.02973         31.3229         3.07589         
W477    3466.7          3484.92         0.183783        0.994771        59.7026         0.396646        
W478    3468.95         3474.78         0.122853        0.998322        51.5271         1.55709         
W479    3471.06         3474.52         0.117967        0.999003        43.9381         1.6038          
W480    3473.03         3474.32         0.12896         0.999628        57.3501         2.24722         
W481    3474.86         3472.31         0.142112        1.00073         51.2559         1.63692         
W482    3476.55         3476.33         0.134229        1.00006         65.1656         0.420043        
W483    3478.11         3477.43         0.142176        1.00019         61.942          2.72627         
W484    3479.52         3479.53         0.132417        0.999997        45.1809         0.0305609       
W485    3480.8          3481.7          0.122732        0.99974         57.4996         1.82084         
W486    3481.93         3481.78         0.123682        1.00004         78.7425         2.98586         
W487    3482.93         3482.53         0.122802        1.00011         64.0609         3.45471         
W488    3483.78         3485.03         0.107448        0.999642        69.748          4.30278         
W489    3484.49         3484.3          0.122627        1.00005         78.3561         4.96706         
W490    3485.06         3484.73         0.125951        1.0001          89.9029         8.43046         
W491    3485.48         3487.66         0.123745        0.999377        65.0743         16.9014         
W492    3485.77         3474.08         0.156034        1.00336         68.5769         9.37506         
W493    3485.91         3469.13         0.150306        1.00484         63.515          10.2665         
W494    3485.91         3469.79         0.142671        1.00465         59.2569         7.16169         
W495    3485.77         3473            0.134371        1.00368         76.4156         42.4996         
W496    3485.48         3484.66         0.127884        1.00024         90.924          43.9673         
W497    3485.06         3484.31         0.133309        1.00022         71.146          9.22812         
W498    3484.49         3485.18         0.126034        0.999801        60.5067         3.26086         
W499    3483.78         3482.11         0.149102        1.00048         59.6308         1.31559         
W500    3482.93         3482.92         0.127366        1               62.8626         2.60776         
W501    3481.93         3481.74         0.12647         1.00005         63.2205         1.37269         
W502    3480.8          3482.25         0.128852        0.999584        56.4522         1.62849         
W503    3479.52         3479.99         0.134464        0.999866        64.6276         2.26882         
W504    3478.11         3472.69         0.132078        1.00156         64.88           1.30414         
W505    3476.55         3469.04         0.129338        1.00216         53.2185         1.19868         
W506    3474.86         3477.78         0.122659        0.999161        61.5271         1.22183         
W507    3473.03         3476.93         0.134621        0.998877        78.864          1.26961         
W508    3471.06         3467.9          0.125585        1.00091         72.7328         0.752218        
W509    3468.95         3468.97         0.117782        0.999994        58.3264         0.954656        
W510    3466.7          3542.33         0.135818        0.978651        66.7694         1.21741         
W511    3466.98         3623.16         0.132559        0.956894        25.8197         0.397147        
W512    3469.23         3446.68         0.158959        1.00654         57.2203         1.81461         
W513    3471.34         3473.63         0.130365        0.999339        52.2757         0.553522        
W514    3473.31         3471.79         0.134531        1.00044         50.5313         0.869496        
W515    3475.14         3469.65         0.13237         1.00158         32.1355         0.16549         
W516    3476.83         3474.2          0.146045        1.00076         49.8037         2.67227         
W517    3478.39         3478.91         0.135419        0.999852        56.9709         2.44142         
W518    3479.81         3479.51         0.139           1.00008         64.1639         3.42132         
W519    3481.08         3479.79         0.140962        1.00037         53.8634         0.162302        
W520    3482.22         3482.23         0.136174        0.999997        57.126          2.2368          
W521    3483.21         3484.15         0.12176         0.999729        56.6096         0.420356        
W522    3484.06         3482.17         0.152743        1.00054         63.9268         5.09416         
W523    3484.77         3483.92         0.14628         1.00024         70.3442         7.65856         
W524    3485.34         3487.23         0.13615         0.999458        68.9716         13.3514         
W525    3485.77         3469.28         0.19344         1.00475         60.0961         23.6563         
W526            3486.05         3528.5          0.987969        80.8282         1.70442         
W527            3486.2          3544.98         0.983418        94.7316         1.30974         
W528            3486.2          3543.11         0.983939        128.344         0.594591        
W529            3486.05         3567.16         0.977262        85.0376         1.03675         
W530    3485.77         3472.47         0.126761        1.00383         66.3518         23.7429         
W531    3485.34         3484.9          0.13419         1.00013         74.7706         0.302112        
W532    3484.77         3486.34         0.137017        0.999551        61.22           0.259222        
W533    3484.06         3483.84         0.14992         1.00006         59.2371         2.49748         
W534    3483.21         3484.39         0.122635        0.999661        60.7882         1.24275         
W535    3482.22         3482.08         0.123961        1.00004         69.4651         1.42754         
W536    3481.08         3480.1          0.139941        1.00028         66.7162         1.87466         
W537    3479.81         3479.6          0.134113        1.00006         54.9499         1.14254         
W538    3478.39         3477.73         0.129955        1.00019         58.3512         1.15025         
W539    3476.83         3475.56         0.130698        1.00037         57.9178         1.57031         
W540    3475.14         3474.06         0.136461        1.00031         69.4191         1.56688         
W541    3473.31         3474.57         0.114485        0.999637        60.6367         0.191871        
W542    3471.34         3461.28         0.123091        1.00291         72.3639         1.19018         
W543    3469.23         3464.27         0.129246        1.00143         91.7364         0.865541        
W544    3466.98         3527.27         0.135964        0.982908        54.5374         2.12828         
W545    3467.12         3537.61         0.135396        0.980076        39.8735         3.59421         
W546    3469.37         3482.43         0.136189        0.996249        40.0194         2.26077         
W547    3471.48         3468.68         0.132896        1.00081         67.6339         0.906438        
W548    3473.45         3468.19         0.13224         1.00152         67.4593         3.55688         
W549    3475.28         3477.43         0.119722        0.999384        57.8617         0.113133        
W550    3476.98         3476.83         0.137729        1.00004         50.4394         2.12903         
W551    3478.53         3475.44         0.147721        1.00089         59.1601         1.90973         
W552    3479.95         3480            0.15216         0.999985        52.2547         0.0999499       
W553    3481.22         3483.38         0.141332        0.999379        67.7683         4.81989         
W554    3482.36         3482.92         0.127698        0.999839        59.6513         2.53492         
W555    3483.35         3484.02         0.110041        0.999808        64.6427         1.23417         
W556    3484.2          3484.57         0.131001        0.999896        56.6687         1.1633          
W557    3484.92         3488.02         0.127553        0.999109        58.5792         0.337069        
W558    3485.48         3481.56         0.140922        1.00113         60.4041         17.4606         
W559    3485.91         3459.91         0.141071        1.00751         63.0584         2.07634         
W560            3486.2          3562.65         0.97854         101.775         6.12658         
W563            3486.2          3587.54         0.971751        76.398          0.766712        
W564    3485.91         3468.46         0.1444          1.00503         64.8718         11.5682         
W565    3485.48         3486.37         0.146716        0.999746        61.7124         4.82275         
W566    3484.92         3486.4          0.134431        0.999574        64.7556         0.675102        
W567    3484.2          3483.63         0.148324        1.00016         60.7959         3.9488          
W568    3483.35         3482.86         0.144397        1.00014         61.336          0.754105        
W569    3482.36         3482.27         0.12974         1.00003         78.1203         1.35086         
W570    3481.22         3480.76         0.143543        1.00013         74.9383         1.94967         
W571    3479.95         3474.12         0.132254        1.00168         69.5781         1.46102         
W572    3478.53         3477.83         0.124024        1.0002          55.5363         2.42601         
W573    3476.98         3476.85         0.127942        1.00004         63.4368         1.62557         
W574    3475.28         3473.19         0.131672        1.0006          56.2192         0.19862         
W575    3473.45         3479.43         0.141407        0.998282        27.9662         2.21764         
W576    3471.48         3462.42         0.119975        1.00262         81.7497         1.37544         
W577    3469.37         3438.4          0.154215        1.00901         84.4877         1.24686         
W578    3467.12         3210.72         0.103528        1.07986         28.8863         2.63996         
W579    3467.12         3564.32         0.14198         0.972732        75.7567         2.45546         
W580    3469.37         3336.73         0.124886        1.03975         64.949          2.26735         
W581    3471.48         3426.31         0.130767        1.01318         64.9851         7.10574         
W582    3473.45         3468.96         0.131204        1.00129         56.0301         1.12089         
W583    3475.28         3473.57         0.129533        1.00049         76.8031         1.32609         
W584    3476.98         3477.24         0.141037        0.999926        60.5865         0.617468        
W585    3478.53         3478.82         0.133212        0.999917        65.2299         0.522713        
W586    3479.95         3480.14         0.133453        0.999945        63.599          2.48224         
W587    3481.22         3480.13         0.160025        1.00032         82.7462         1.41191         
W588    3482.36         3483.26         0.13433         0.999742        68.1303         6.73194         
W589    3483.35         3482.94         0.151953        1.00012         57.2246         2.37959         
W590    3484.2          3483.2          0.159614        1.00029         55.4685         0.175484        
W591    3484.92         3483.31         0.151838        1.00046         60.4716         9.39639         
W592    3485.48         3478.64         0.136942        1.00197         62.8536         1.42698         
W593    3485.91         3522.98         0.157639        0.989477        57.4211         1.12045         
W594            3486.2          3589.31         0.971272        97.7969         1.38533         
W597    3486.2          1414.09         0.154783        2               156.93          0.787635        
W598    3485.91         3468.21         0.146625        1.0051          71.9221         47.1695         
W599    3485.48         3486.34         0.142996        0.999753        78.2599         21.8401         
W600    3484.92         3485.46         0.137999        0.999843        63.2648         2.55334         
W601    3484.2          3485.07         0.130678        0.999751        58.7716         3.48379         
W602    3483.35         3483.45         0.128005        0.999973        61.2233         0.534559        
W603    3482.36         3481.87         0.121268        1.00014         67.551          1.22673         
W604    3481.22         3481.56         0.134354        0.999902        61.2811         1.47103         
W605    3479.95         3478.59         0.157471        1.00039         59.1792         0.711042        
W606    3478.53         3477.85         0.142314        1.0002          61.0082         1.31347         
W607    3476.98         3476.02         0.135379        1.00027         62.4076         0.320084        
W608    3475.28         3473.76         0.13629         1.00044         56.9674         1.59503         
W609    3473.45         3477.51         0.12959         0.998833        62.4727         0.406194        
W610    3471.48         3470.26         0.127699        1.00035         37.2215         1.15747         
W611    3469.37         3456.21         0.129917        1.00381         63.6098         1.69926         
W612    3467.12         3524.49         0.148488        0.983723        90.6269         2.40404         
W613    3466.98         3536.65         0.133433        0.980303        54.064          1.02967         
W614    3469.23         3473.23         0.123226        0.998849        29.4334         0.779239        
W615    3471.34         3478.44         0.122299        0.997959        25.3481         0.742983        
W616    3473.31         3464.98         0.125009        1.0024          55.703          1.33441         
W617    3475.14         3477.39         0.123426        0.999353        43.969          0.134482        
W618    3476.83         3476.53         0.14764         1.00009         50.0402         2.69518         
W619    3478.39         3479.69         0.126512        0.999626        66.296          3.88288         
W620    3479.81         3479.26         0.133742        1.00016         69.8192         4.70242         
W621    3481.08         3484.07         0.119908        0.999142        64.9084         0.175492        
W622    3482.22         3482.24         0.126745        0.999994        85.3657         1.66104         
W623    3483.21         3483.31         0.140131        0.999973        70.3435         2.22334         
W624    3484.06         3485.03         0.142393        0.999724        60.9175         0.742732        
W625    3484.77         3483.63         0.149134        1.00033         58.2751         0.696432        
W626    3485.34         3482.71         0.132382        1.00076         56.4133         2.20767         
W627    3485.77         3470.01         0.15788         1.00454         62.2275         2.91618         
W628            3486.05         3471.44         1.00421         107.315         3.08227         
W629            3486.2          3530.19         0.98754         112.482         13.7225         
W630            3486.2          3555.07         0.980629        98.7674         3.27767         
W631            3486.05         3567.56         0.977151        81.5178         0.849175        
W632    3485.77         3471.28         0.136956        1.00417         76.7992         16.1359         
W633    3485.34         3485.58         0.149031        0.999931        85.7914         15.296          
W634    3484.77         3486.99         0.13587         0.999365        65.87           3.12871         
W635    3484.06         3483.01         0.148541        1.0003          58.4664         2.75614         
W636    3483.21         3483.26         0.143754        0.999985        60.7314         1.64516         
W637    3482.22         3481.98         0.137787        1.00007         59.1886         3.18107         
W638    3481.08         3480.29         0.147855        1.00023         60.0652         0.148538        
W639    3479.81         3478.65         0.149816        1.00033         59.6336         0.693953        
W640    3478.39         3475.09         0.140318        1.00095         66.941          2.19682         
W641    3476.83         3475.77         0.131997        1.00031         62.6269         0.234453        
W642    3475.14         3472.02         0.140605        1.0009          77.1408         0.352457        
W643    3473.31         3473.26         0.129929        1.00001         56.0307         1.45774         
W644    3471.34         3472.1          0.126825        0.99978         30.7169         2.85726         
W645    3469.23         3451.13         0.143508        1.00524         46.5575         1.91427         
W646    3466.98         3570.75         0.137338        0.97094         41.7917         3.83304         
W647    3466.7          3580.33         0.166636        0.968265        58.9131         1.42792         
W648    3468.95         3478.64         0.136483        0.997214        46.3577         1.68783         
W649    3471.06         3506.64         0.136629        0.989851        76.4552         1.86243         
W650    3473.03         3473.95         0.132252        0.999734        54.6728         0.298126        
W651    3474.86         3477.59         0.128676        0.999216        60.8633         1.02416         
W652    3476.55         3477.4          0.128742        0.999756        54.4325         2.79809         
W653    3478.11         3480.67         0.123128        0.999263        42.6993         1.33232         
W654    3479.52         3480.98         0.120409        0.99958         63.6921         0.864414        
W655    3480.8          3478.89         0.133453        1.00055         63.2224         0.153303        
W656    3481.93         3481.94         0.142867        0.999998        74.0778         1.80402         
W657    3482.93         3483.92         0.149858        0.999715        65.0504         2.63736         
W658    3483.78         3483.01         0.144542        1.00022         68.5207         1.61058         
W659    3484.49         3484.29         0.132736        1.00006         67.5862         4.68216         
W660    3485.06         3483.8          0.137313        1.00036         55.5527         0.749084        
W661    3485.48         3484.17         0.139272        1.00038         72.4367         17.2394         
W662    3485.77         3478.38         0.127462        1.00213         72.6532         9.34092         
W663    3485.91         3474.4          0.137336        1.00331         60.8181         0.784905        
W664    3485.91         3469.36         0.1474          1.00477         64.474          0.18276         
W665    3485.77         3471.04         0.154177        1.00424         68.8132         2.22057         
W666    3485.48         3484.13         0.139461        1.00039         73.6447         4.18281         
W667    3485.06         3485.29         0.141011        0.999934        75.6102         3.88883         
W668    3484.49         3485            0.135192        0.999853        58.6869         0.207339        
W669    3483.78         3483.74         0.144999        1.00001         61.4271         2.67937         
W670    3482.93         3482.37         0.149748        1.00016         59.2063         0.414398        
W671    3481.93         3482.88         0.148482        0.999728        62.1511         1.21997         
W672    3480.8          3480.79         0.14559         1               49.5153         0.475916        
W673    3479.52         3477.88         0.144673        1.00047         58.3321         4.13116         
W674    3478.11         3476.67         0.155435        1.00041         64.2274         0.391906        
W675    3476.55         3475.7          0.145077        1.00025         69.0135         0.337847        
W676    3474.86         3476.97         0.134661        0.999394        46.8063         1.03782         
W677    3473.03         3472.28         0.135458        1.00022         46.7291         0.249405        
W678    3471.06         3501.62         0.13231         0.991272        28.1054         0.821433        
W679    3468.95         3481.74         0.127617        0.996325        36.2167         1.03668         
W680    3466.7          3547.67         0.144158        0.977178        18.8213         0.389704        
W681    3466.28         3626.24         0.160208        0.955888        54.8035         2.89072         
W682    3468.53         3454.83         0.139441        1.00397         54.0208         1.70834         
W683    3470.64         3474.26         0.133004        0.998958        50.3457         1.79347         
W684    3472.6          3478.98         0.134319        0.998167        52.7497         3.24946         
W685    3474.44         3476.15         0.132139        0.999508        51.9558         0.19441         
W686    3476.13         3476.8          0.13305         0.999806        58.9778         3.15286         
W687    3477.68         3473.34         0.134978        1.00125         54.8582         0.374575        
W688    3479.1          3479.81         0.133093        0.999796        70.2917         1.226           
W689    3480.37         3489.41         0.133003        0.997411        57.7227         1.82727         
W690    3481.51         3483.59         0.1386          0.999401        62.8809         1.31222         
W691    3482.5          3480.14         0.176195        1.00068         58.1632         0.184293        
W692    3483.35         3483.6          0.135407        0.99993         60.8611         1.53596         
W693    3484.06         3484.63         0.114583        0.999838        74.1483         4.10234         
W694    3484.63         3484.08         0.135862        1.00016         70.027          0.703076        
W695    3485.06         3484.6          0.139911        1.00013         73.4319         9.45339         
W696    3485.34         3488.56         0.126726        0.999078        96.3089         1.33334         
W697    3485.49         3480.75         0.244492        1.00136         68.0276         0.58589         
W698    3485.49         3489.77         0.137765        0.998772        74.2896         16.0649         
W699    3485.34         3485.77         0.140307        0.999878        87.2201         3.94251         
W700    3485.06         3485.63         0.137776        0.999835        88.7253         8.29892         
W701    3484.63         3484.1          0.142861        1.00015         64.2449         0.75465         
W702    3484.06         3484.1          0.140037        0.999991        60.6247         2.30575         
W703    3483.35         3482.72         0.138629        1.00018         63.1388         1.8625          
W704    3482.5          3481.84         0.131068        1.00019         63.805          2.60093         
W705    3481.51         3482.56         0.131402        0.999698        63.858          1.9502          
W706    3480.37         3479.75         0.145239        1.00018         65.7677         2.19063         
W707    3479.1          3478.7          0.134451        1.00011         64.7929         1.10619         
W708    3477.68         3479.24         0.131374        0.999553        37.1546         0.712512        
W709    3476.13         3476.4          0.141487        0.999922        44.2151         1.11919         
W710    3474.44         3477.01         0.153235        0.99926         51.057          0.968417        
W711    3472.6          3476.4          0.134305        0.998909        56.9737         0.412232        
W712    3470.64         3471.36         0.138757        0.999791        36.8907         1.23543         
W713    3468.53         3457.2          0.124738        1.00328         58.3862         0.513839        
W714    3466.28         3633.82         0.157676        0.953895        33.0913         3.77526         
W715    3465.73         3729.98         0.136913        0.929155        6.34144         1.69202         
W716    3467.97         3472.55         0.132214        0.99868         46.9818         0.385745        
W717    3470.07         3490.6          0.13352         0.99412         37.2402         0.565012        
W718    3472.04         3464.22         0.137453        1.00226         57.597          0.748276        
W719    3473.87         3470.62         0.151487        1.00094         63.4444         1.99861         
W720    3475.57         3474.59         0.147448        1.00028         54.809          1.40614         
W721    3477.12         3480.54         0.130705        0.999019        45.0945         2.52131         
W722    3478.53         3478.43         0.138464        1.00003         69.1052         0.44545         
W723    3479.81         3478.33         0.155088        1.00042         59.2631         0.198784        
W724    3480.94         3480.65         0.151348        1.00008         62.9443         2.22538         
W725    3481.94         3483.16         0.130841        0.999649        63.7701         1.17634         
W726    3482.79         3483.02         0.121606        0.999933        63.104          1.89948         
W727    3483.5          3481.77         0.163323        1.0005          76.1554         0.14232         
W728    3484.07         3484.94         0.128269        0.999748        69.9631         2.3813          
W729    3484.49         3485.02         0.136972        0.999848        62.23           2.52625         
W730    3484.78         3482.51         0.150035        1.00065         69.9193         2.68115         
W731    3484.92         3488.8          0.136164        0.998888        61.4947         3.47733         
W732    3484.92         3482.38         0.163743        1.00073         64.0849         0.393708        
W733    3484.78         3486.24         0.130375        0.99958         71.9664         5.06668         
W734    3484.49         3483.78         0.142613        1.00021         78.1022         6.70486         
W735    3484.07         3485.37         0.129652        0.999626        67.9256         1.12421         
W736    3483.5          3482.18         0.146629        1.00038         59.5158         1.66388         
W737    3482.79         3483.52         0.127014        0.99979         65.9269         1.62367         
W738    3481.94         3482.02         0.136267        0.999977        61.9074         1.58805         
W739    3480.94         3477.43         0.154114        1.00101         60.1613         5.29828         
W740    3479.81         3481.21         0.143774        0.999598        60.914          1.25593         
W741    3478.53         3477.94         0.143588        1.00017         70.1599         2.24348         
W742    3477.12         3485.63         0.138046        0.997559        42.0569         1.31027         
W743    3475.57         3474.73         0.140237        1.00024         63.661          2.96964         
W744    3473.87         3473.98         0.133714        0.99997         70.9539         0.836167        
W745    3472.04         3478.22         0.137044        0.998225        90.4121         0.814273        
W746    3470.07         3476.37         0.129975        0.998189        40.1582         0.227234        
W747    3467.97         3458.81         0.131121        1.00265         57.3346         0.685422        
W748    3465.73         3389.12         0.145605        1.0226          46.3047         5.54914         
W749    3465.03         3551.95         0.137031        0.975529        40.3201         2.11042         
W750    3467.27         3448.37         0.140158        1.00548         46.4212         2.02877         
W751    3469.37         3457.51         0.140448        1.00343         44.4146         4.7715          
W752    3471.34         3466.19         0.130038        1.00149         55.8215         3.24284         
W753    3473.17         3473.06         0.140403        1.00003         55.7742         2.14016         
W754    3474.86         3467.76         0.141949        1.00205         64.8432         3.22995         
W755    3476.42         3462            0.132179        1.00416         63.0834         3.42621         
W756    3477.83         3473.38         0.149364        1.00128         53.1566         0.213088        
W757    3479.1          3492.24         0.144116        0.996238        56.4704         2.44572         
W758    3480.23         3479.12         0.148165        1.00032         70.3614         0.870592        
W759    3481.23         3480.39         0.149528        1.00024         70.2498         0.184671        
W760    3482.08         3483.04         0.11616         0.999725        62.4573         0.296807        
W761    3482.79         3482.78         0.128332        1               62.6173         3.75877         
W762    3483.36         3483.25         0.128389        1.00003         77.6493         2.34362         
W763    3483.78         3483.4          0.136047        1.00011         60.3564         0.159696        
W764    3484.07         3485.13         0.127309        0.999695        54.9934         0.506495        
W765    3484.21         3482.64         0.131503        1.00045         57.7422         1.43028         
W766    3484.21         3485.3          0.118007        0.999687        64.5555         13.1114         
W767    3484.07         3483.66         0.133847        1.00012         78.9513         1.7538          
W768    3483.78         3483.58         0.142694        1.00006         63.6813         0.881719        
W769    3483.36         3483.38         0.14018         0.999994        61.621          0.494664        
W770    3482.79         3483.06         0.134417        0.999921        55.8997         0.40279         
W771    3482.08         3482.05         0.129477        1.00001         66.2988         0.636453        
W772    3481.23         3481.55         0.135484        0.999906        52.8984         1.70757         
W773    3480.23         3482.85         0.127092        0.999248        55.669          1.05684         
W774    3479.1          3477.96         0.140206        1.00033         65.2748         0.623022        
W775    3477.83         3478.44         0.14947         0.999823        56.6705         0.861155        
W776    3476.42         3475.52         0.13727         1.00026         47.2187         0.875384        
W777    3474.86         3474.39         0.147835        1.00014         55.714          1.54655         
W778    3473.17         3480.08         0.127237        0.998016        23.8361         0.94744         
W779    3471.34         3471.64         0.128867        0.999915        55.0408         0.39964         
W780    3469.37         3465.98         0.129003        1.00098         68.0157         1.22921         
W781    3467.27         3332.35         0.139934        1.04049         115.41          2.1204          
W782    3465.03         3593.06         0.13427         0.964367        24.5766         0.850152        
W783    3464.19         3537.83         0.127187        0.979184        93.6173         0.961826        
W784    3466.43         3190.9          0.0756877       1.08635         23.739          0.803143        
W785    3468.53         3464.12         0.109807        1.00127         75.9338         1.46102         
W786    3470.5          3439.47         0.103449        1.00902         80.2332         0.868358        
W787    3472.33         3469.34         0.112021        1.00086         34.9854         2.16641         
W788    3474.02         3438.92         0.116846        1.01021         68.5103         0.274812        
W789    3475.57         3591.93         0.120313        0.967605        46.0075         2.66873         
W790    3476.98         3468.44         0.124427        1.00246         64.8209         2.1304          
W791    3478.25         3476.93         0.164629        1.00038         57.4182         1.04861         
W792    3479.39         3480.98         0.111499        0.999543        55.7054         5.26436         
W793    3480.38         3479.68         0.11803         1.0002          70.488          1.75386         
W794    3481.23         3480.25         0.112234        1.00028         65.3925         1.07276         
W795    3481.94         3482.73         0.11827         0.999771        55.537          2.72022         
W796    3482.51         3482.34         0.123305        1.00005         58.5642         1.39562         
W797    3482.93         3483.36         0.118909        0.999877        61.2998         2.01025         
W798    3483.22         3482.82         0.12707         1.00011         59.6822         0.646149        
W799    3483.36         3483.67         0.117103        0.999912        62.195          0.502384        
W800    3483.36         3483.6          0.114916        0.999931        57.5051         0.928219        
W801    3483.22         3483.07         0.11812         1.00004         72.6849         2.3292          
W802    3482.93         3484.45         0.124682        0.999565        82.0633         2.864           
W803    3482.51         3481.18         0.143904        1.00038         69.3417         1.43459         
W804    3481.94         3482.75         0.11926         0.999766        63.2163         5.51935         
W805    3481.23         3480.09         0.127844        1.00033         61.414          2.25349         
W806    3480.38         3478.59         0.138986        1.00051         61.4707         1.18388         
W807    3479.39         3477.09         0.139647        1.00066         58.1638         0.829659        
W808    3478.25         3481.91         0.123665        0.998951        52.3006         0.47229         
W809    3476.98         3474.77         0.14717         1.00064         62.644          1.36953         
W810    3475.57         3475.17         0.114441        1.00011         72.9625         3.40469         
W811    3474.02         3471.86         0.147792        1.00062         50.4862         0.0347297       
W812    3472.33         3480.42         0.125377        0.997676        61.7786         2.99782         
W813    3470.5          3472.84         0.159551        0.999326        31.366          0.0822904       
W814    3468.53         3472.02         0.12579         0.998996        73.7706         0.593622        
W815    3466.43         3492.02         0.118266        0.992672        30.8368         3.08082         
W816    3464.19         3548.18         0.133304        0.976329        33.6058         0.573505        
W817    3463.21         3597.13         0.140313        0.962772        20.4083         0.812855        
W818    3465.45         3462.23         0.116048        1.00093         44.164          0.215143        
W819    3467.55         3453.88         0.119107        1.00396         39.9782         0.807769        
W820    3469.52         3459.79         0.121613        1.00281         65.945          1.96167         
W821    3471.34         3472.81         0.121393        0.999579        41.2548         0.0635926       
W822    3473.03         3739.6          0.122434        0.928717        11.6954         4.56574         
W823    3474.58         3469.87         0.142893        1.00136         75.6447         1.17912         
W824    3475.99         3475.6          0.130999        1.00011         82.1048         0.890095        
W825    3477.27         3472.35         0.153064        1.00142         76.1056         1.80643         
W826    3478.4          3478.62         0.129887        0.999937        69.5458         0.552487        
W827    3479.39         3478.1          0.132637        1.00037         66.839          1.35076         
W828    3480.24         3477.69         0.120858        1.00073         66.525          2.79323         
W829    3480.95         3478.72         0.157274        1.00064         65.5077         0.413167        
W830    3481.51         3481.87         0.146701        0.999898        68.1394         2.40556         
W831    3481.94         3482.16         0.115715        0.999938        65.9238         4.39019         
