Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W414    3475.57         3476.5          0.129767        0.999732        53.4563         2.78159         
W415    3477.12         3474.37         0.123171        1.00079         58.6027         1.24595         
W416    3478.53         3480.06         0.112335        0.999562        54.1036         1.29011         
W417    3479.81         3478.63         0.178085        1.00034         64.726          0.325209        
W418    3480.94         3482.59         0.11362         0.999526        61.8557         0.520154        
W419    3481.94         3481.78         0.120966        1.00004         61.3859         6.22891         
W420    3482.79         3482.96         0.121656        0.999951        63.7162         3.83474         
W421    3483.5          3483.78         0.120645        0.999919        59.319          0.26595         
W422    3484.07         3484.14         0.115015        0.999978        59.6413         3.67604         
W423    3484.49         3484.68         0.117785        0.999947        54.6524         2.1897          
W424    3484.78         3484.49         0.130447        1.00008         61.2448         0.550853        
W425    3484.92         3485.03         0.135888        0.999969        62.6778         1.80582         
W426    3484.92         3484.71         0.135434        1.00006         62.959          7.29587         
W427    3484.78         3484.81         0.139744        0.999991        81.5922         7.88265         
W428    3484.49         3484.67         0.121197        0.999948        69.9298         2.02023         
W429    3484.07         3484.59         0.122397        0.999848        58.7938         1.57767         
W430    3483.5          3482.88         0.14847         1.00018         60.7155         2.50107         
W431    3482.79         3483.35         0.124426        0.999838        60.0596         1.02489         
W432    3481.94         3482.63         0.125522        0.999801        76.6605         0.820815        
W433    3480.94         3481.22         0.131379        0.999919        77.4928         7.12813         
W434    3479.81         3480.54         0.136134        0.999789        75.1589         1.60364         
W435    3478.53         3478.46         0.125924        1.00002         57.6466         2.13522         
W436    3477.12         3476.76         0.137497        1.0001          42.7904         2.7658          
W437    3475.57         3476.03         0.127111        0.999866        50.8299         0.370249        
W438    3473.87         3474.46         0.1327          0.999831        56.5119         1.74241         
W439    3472.04         3468.85         0.123539        1.00092         53.0655         0.930123        
W440    3470.07         3469.33         0.126353        1.00022         51.6515         1.65728         
W441    3467.97         3481.09         0.125793        0.99623         42.8943         0.0659255       
W442    3465.73         3677.37         0.151343        0.942448        60.3443         1.88375         
W443    3466.28         3547.61         0.131906        0.977076        25.7704         1.59706         
W444    3468.53         3488.8          0.120815        0.99419         44.1524         1.98717         
W445    3470.64         3466.59         0.1305          1.00117         40.9138         0.550224        
W446    3472.6          3482.34         0.118304        0.997205        31.1586         0.954936        
W447    3474.44         3476.45         0.125252        0.999421        46.1839         2.57012         
W448    3476.13         3477.84         0.130864        0.999509        45.4505         1.99579         
W449    3477.68         3476.71         0.11996         1.00028         54.2887         0.495391        
W450    3479.1          3478.25         0.129171        1.00024         55.5383         0.573686        
W451    3480.37         3480.32         0.133533        1.00002         65.6407         1.62461         
W452    3481.51         3481.35         0.124208        1.00005         78.6294         1.08843         
W453    3482.5          3482.26         0.142845        1.00007         68.6758         1.86326         
W454    3483.35         3483.33         0.125771        1.00001         60.2572         1.5866          
W455    3484.06         3483.85         0.128809        1.00006         60.9562         4.71168         
W456    3484.63         3484.67         0.130963        0.999988        64.1267         2.25928         
W457    3485.06         3484.62         0.132126        1.00013         58.2625         4.46604         
W458    3485.34         3486.58         0.124939        0.999646        68.8025         16.5239         
W459    3485.49         3486.3          0.146961        0.999767        67.2502         28.6169         
W460    3485.49         3487.54         0.131275        0.999412        67.3679         6.8703          
W461    3485.34         3485.9          0.153259        0.999841        97.9852         42.3356         
W462    3485.06         3485.26         0.137462        0.999943        81.9107         15.2568         
W463    3484.63         3484.63         0.131213        1               60.6604         2.3566          
W464    3484.06         3484.2          0.124388        0.99996         65.3075         2.48961         
W465    3483.35         3483.46         0.122779        0.999969        63.3316         1.93752         
W466    3482.5          3482.67         0.117407        0.999953        72.3397         1.85672         
W467    3481.51         3481.23         0.140858        1.00008         75.3821         3.71713         
W468    3480.37         3479.46         0.157786        1.00026         72.3518         1.03031         
W469    3479.1          3478            0.146226        1.00032         64.0263         0.0477917       
W470    3477.68         3477.92         0.128215        0.999933        57.0288         0.100342        
W471    3476.13         3476.12         0.124271        1               56.5239         1.33726         
W472    3474.44         3470.25         0.125294        1.00121         50.5839         0.500232        
W473    3472.6          3472.05         0.122966        1.00016         54.3673         0.75031         
W474    3470.64         3471.13         0.124253        0.999857        53.7217         0.824457        
W475    3468.53         3481.29         0.143625        0.996335        17.3455         1.30268         
W476    3466.28         3363.39         0.130247        1.03059         32.1267         3.6164          
W477    3466.7          3483.49         0.183783        0.995182        55.3973         0.780873        
W478    3468.95         3469.76         0.122647        0.999766        48.5561         1.12959         
W479    3471.06         3471.44         0.11785         0.99989         49.2479         1.52438         
W480    3473.03         3472.92         0.128912        1.00003         56.6363         4.48035         
W481    3474.86         3477.35         0.142217        0.999284        46.9434         1.03972         
W482    3476.55         3477.13         0.134237        0.999834        65.3927         0.151904        
W483    3478.11         3477.92         0.142204        1.00006         62.5226         3.17461         
W484    3479.52         3479.84         0.132417        0.999908        44.5817         0.0396061       
W485    3480.8          3479.05         0.1227          1.0005          58.3191         2.24934         
W486    3481.93         3482.08         0.123687        0.999957        77.9665         3.12545         
W487    3482.93         3482.83         0.122816        1.00003         63.7803         3.65468         
W488    3483.78         3484.27         0.10741         0.99986         70.4537         5.20164         
W489    3484.49         3484.48         0.122634        1               78.2097         4.41186         
W490    3485.06         3485.09         0.125963        0.99999         89.8862         7.54259         
W491    3485.48         3487.01         0.123668        0.999564        65.5695         19.3627         
W492    3485.77         3479.29         0.156559        1.00186         67.2947         5.24869         
W493    3485.91         3476.81         0.151033        1.00262         62.2553         3.23157         
W494    3485.91         3476.34         0.143334        1.00275         58.4123         4.6018          
W495    3485.77         3475.92         0.134865        1.00283         73.5789         40.4252         
W496    3485.48         3485.23         0.127914        1.00007         90.8249         46.7457         
W497    3485.06         3484.63         0.133338        1.00012         70.9452         7.84847         
W498    3484.49         3484.64         0.126009        0.999957        60.841          3.49726         
W499    3483.78         3483.24         0.149173        1.00015         59.7206         1.20333         
W500    3482.93         3482.98         0.127367        0.999985        62.787          2.84368         
W501    3481.93         3481.74         0.126477        1.00006         62.8876         1.55767         
W502    3480.8          3481.45         0.128798        0.999814        56.1192         1.44573         
W503    3479.52         3479.33         0.134446        1.00005         64.2578         1.79587         
W504    3478.11         3481.99         0.132284        0.998886        60.0822         4.66788         
W505    3476.55         3485.31         0.129618        0.997489        39.149          3.90376         
W506    3474.86         3475.44         0.122556        0.999832        58.496          0.798262        
W507    3473.03         3473.38         0.13447         0.999897        74.4274         0.70944         
W508    3471.06         3473.82         0.1257          0.999204        65.4844         1.38065         
W509    3468.95         3469.66         0.117781        0.999796        58.2485         1.06018         
W510    3466.7          3544.05         0.135818        0.978177        58.9666         2.36267         
W511    3466.98         3638.1          0.132559        0.952965        17.775          0.949888        
W512    3469.23         3459.62         0.159999        1.00278         50.2175         1.94611         
W513    3471.34         3473.56         0.130278        0.999359        48.5847         0.544686        
W514    3473.31         3474.78         0.13459         0.999577        50.4907         1.02358         
W515    3475.14         3480.88         0.132579        0.998351        24.7735         1.09065         
W516    3476.83         3475.22         0.146156        1.00046         54.0301         1.2897          
W517    3478.39         3479.07         0.135398        0.999804        57.5909         2.50679         
W518    3479.81         3489.82         0.139011        0.997131        48.476          2.41299         
W519    3481.08         3480.08         0.141015        1.00029         55.7634         0.127222        
W520    3482.22         3482.21         0.136174        1               57.0724         2.26628         
W521    3483.21         3483.56         0.121727        0.999899        56.5339         0.514514        
W522    3484.06         3483.71         0.152826        1.0001          63.6774         4.29683         
W523    3484.77         3484.61         0.146316        1.00005         69.9236         8.60576         
W524    3485.34         3487.22         0.136076        0.999462        69.5133         14.1662         
W525    3485.77         3477.4          0.194359        1.00241         58.5658         6.88506         
W526            3486.05         3503.33         0.995068        102.629         2.61733         
W527            3486.2          3516.38         0.991418        106.78          0.894186        
W528            3486.2          3514.73         0.991884        134.868         1.79213         
W529            3486.05         3535.46         0.986025        82.1119         0.465487        
W530    3485.77         3475.88         0.127246        1.00285         63.9978         19.0049         
W531    3485.34         3485.42         0.134207        0.999978        75.1015         0.878823        
W532    3484.77         3485.66         0.136955        0.999746        61.3886         0.648052        
W533    3484.06         3484.04         0.14993         1.00001         59.0592         2.85586         
W534    3483.21         3483.52         0.122594        0.99991         60.8027         1.30673         
W535    3482.22         3482.18         0.123966        1.00001         68.8451         1.54934         
W536    3481.08         3479.31         0.13998         1.00051         70.019          2.61255         
W537    3479.81         3480.63         0.134121        0.999762        55.2654         1.17097         
W538    3478.39         3479.36         0.12998         0.999721        58.8406         1.30963         
W539    3476.83         3477.84         0.130746        0.99971         56.2955         0.44196         
W540    3475.14         3475.69         0.136504        0.999842        68.8592         1.04511         
W541    3473.31         3473.33         0.114444        0.999994        61.6743         0.598914        
W542    3471.34         3479.17         0.123449        0.997748        67.059          1.20631         
W543    3469.23         3474.92         0.129431        0.998363        82.2986         0.396931        
W544    3466.98         3525.59         0.135964        0.983376        65.3619         3.168           
W545    3467.12         3510.29         0.135396        0.987704        59.1281         4.36159         
W546    3469.37         3479.74         0.135678        0.997019        42.1694         1.82093         
W547    3471.48         3481.74         0.133003        0.997052        68.5108         0.569347        
W548    3473.45         3474.92         0.132441        0.999576        62.6656         1.27612         
W549    3475.28         3476.54         0.119648        0.999638        61.6102         0.490193        
W550    3476.98         3477.34         0.137735        0.999895        51.8749         1.67694         
W551    3478.53         3477.59         0.147853        1.00027         59.5265         1.6726          
W552    3479.95         3480.53         0.152157        0.999834        52.2192         0.258053        
W553    3481.22         3481.2          0.141244        1.00001         67.9304         4.92325         
W554    3482.36         3482.64         0.127678        0.999919        59.1752         3.4629          
W555    3483.35         3483.7          0.11002         0.999901        63.8231         1.34512         
W556    3484.2          3484.26         0.130988        0.999983        56.7367         1.12499         
W557    3484.92         3486.95         0.127439        0.999416        59.1125         0.481606        
W558    3485.48         3485.25         0.141081        1.00007         60.1971         11.5106         
W559    3485.91         3470.39         0.142131        1.00447         61.8944         1.6397          
W560            3486.2          3548.67         0.982395        90.1584         3.84028         
W563            3486.2          3515.97         0.991533        110.971         12.8077         
W564    3485.91         3474.31         0.145126        1.00334         62.7006         1.37213         
W565    3485.48         3486.84         0.146679        0.99961         61.9477         6.28948         
W566    3484.92         3485.54         0.134374        0.99982         64.0788         0.492713        
W567    3484.2          3483.89         0.148348        1.00009         60.8668         3.12827         
W568    3483.35         3483.02         0.144417        1.00009         61.3723         1.08712         
W569    3482.36         3482.53         0.129743        0.999951        77.6217         1.55204         
W570    3481.22         3480.09         0.143563        1.00033         78.6416         2.07001         
W571    3479.95         3487.03         0.132476        0.997969        56.2509         3.11229         
W572    3478.53         3478.47         0.124049        1.00002         56.1257         3.77948         
W573    3476.98         3477.61         0.127947        0.999819        64.2882         1.08043         
W574    3475.28         3476.72         0.131751        0.999586        53.6315         0.823903        
W575    3473.45         3472.73         0.141164        1.00021         38.3505         1.58525         
W576    3471.48         3490.73         0.120289        0.994486        75.7351         2.62621         
W577    3469.37         3462.76         0.155605        1.00191         79.1997         0.554257        
W578    3467.12         3380            0.103528        1.02578         6.01691         3.80426e-05     
W579    3467.12         3619.84         0.14198         0.957811        20.2928         1.89372         
W580    3469.37         3433.51         0.129851        1.01044         73.4238         0.198735        
W581    3471.48         3468.95         0.132491        1.00073         62.1513         5.95531         
W582    3473.45         3475.31         0.131374        0.999465        59.1775         1.62324         
W583    3475.28         3476.08         0.129597        0.99977         69.6223         0.563718        
W584    3476.98         3477.64         0.141027        0.999808        60.5585         0.651342        
W585    3478.53         3478.66         0.133201        0.999963        65.1745         0.362385        
W586    3479.95         3480.08         0.133445        0.999961        63.3172         2.21608         
W587    3481.22         3480.75         0.160076        1.00014         81.3449         1.37297         
W588    3482.36         3482.62         0.134296        0.999923        68.4988         6.7071          
W589    3483.35         3483.28         0.151971        1.00002         56.987          2.53948         
W590    3484.2          3483.83         0.15966         1.00011         55.7129         0.41104         
W591    3484.92         3484.74         0.151908        1.00005         60.2419         9.00461         
W592    3485.48         3482.01         0.137211        1.001           62.4609         4.66331         
W593    3485.91         3492.24         0.15598         0.998188        58.6933         3.10238         
W594            3486.2          3497.21         0.996851        121.669         9.05618         
W597            3486.2          3540.74         0.984596        92.0236         1.84487         
W598    3485.91         3478.95         0.147373        1.002           69.5278         15.2801         
W599    3485.48         3486.3          0.142961        0.999767        78.3138         20.3497         
W600    3484.92         3485.09         0.137977        0.999949        63.3927         2.32566         
W601    3484.2          3484.58         0.130645        0.999893        58.8082         3.12499         
W602    3483.35         3483.41         0.128001        0.999983        61.2714         0.586374        
W603    3482.36         3482.65         0.121286        0.999915        67.4448         1.22297         
W604    3481.22         3481.53         0.13434         0.999911        61.5635         1.93856         
W605    3479.95         3479.87         0.157532        1.00002         61.7538         1.03541         
W606    3478.53         3478.89         0.142342        0.999896        60.6172         0.850412        
W607    3476.98         3476.41         0.135416        1.00016         61.2254         0.582299        
W608    3475.28         3474.53         0.13635         1.00022         56.8779         0.71357         
W609    3473.45         3481.1          0.129439        0.997802        47.3844         0.234534        
W610    3471.48         3477.34         0.127744        0.998314        28.3091         3.13273         
W611    3469.37         115348          0.130412        0.5             199.996         1.76414         
W612    3467.12         3564.25         0.148488        0.972749        36.7477         3.14567         
W613    3466.98         3536.42         0.133433        0.980365        56.5667         1.12654         
W614    3469.23         3479.3          0.123084        0.997106        28.8077         0.355902        
W615    3471.34         3457.51         0.122049        1.004           63.4411         0.577263        
W616    3473.31         3484.54         0.12531         0.996777        36.9441         1.10884         
W617    3475.14         3481.97         0.123346        0.998038        36.626          0.0380651       
W618    3476.83         3476.67         0.147653        1.00005         50.1465         3.05114         
W619    3478.39         3477.86         0.126464        1.00015         65.8835         4.44729         
W620    3479.81         3479.07         0.133763        1.00021         69.0482         5.50907         
W621    3481.08         3479.59         0.119805        1.00043         67.5836         0.315907        
W622    3482.22         3482.01         0.126745        1.00006         85.6502         1.56464         
W623    3483.21         3483.09         0.140127        1.00004         70.2611         2.71652         
W624    3484.06         3484.63         0.142354        0.999837        60.8704         0.715424        
W625    3484.77         3484.81         0.149183        0.999988        58.2257         0.458443        
W626    3485.34         3485.32         0.132482        1.00001         56.6632         2.39133         
W627    3485.77         3477.72         0.158597        1.00231         61.7472         6.43721         
W628            3486.05         3471.7          1.00413         113.952         5.07777         
W629            3486.2          3526.42         0.988593        98.2619         2.82568         
W630            3486.2          3538.1          0.98533         89.7468         1.06426         
W631            3486.05         3534.56         0.986274        85.7845         2.02638         
W632    3485.77         3476.46         0.137528        1.00268         74.2342         11.1184         
W633    3485.34         3485.74         0.149021        0.999886        86.3523         15.7493         
W634    3484.77         3485.83         0.135784        0.999697        65.361          3.20469         
W635    3484.06         3483.53         0.148586        1.00015         58.5361         2.55683         
W636    3483.21         3483.33         0.143751        0.999965        60.7283         1.66711         
W637    3482.22         3482.32         0.137796        0.999971        59.1003         3.85468         
W638    3481.08         3481.33         0.147888        0.999927        57.2752         0.649226        
W639    3479.81         3479.8          0.149866        1               59.7701         0.0475017       
W640    3478.39         3476.42         0.140451        1.00057         68.6395         2.44011         
W641    3476.83         3477.91         0.132037        0.999691        58.1011         0.724826        
W642    3475.14         3475.64         0.140731        0.999857        76.2489         0.256975        
W643    3473.31         3472.77         0.129931        1.00015         56.7583         1.44073         
W644    3471.34         3468.47         0.126797        1.00083         34.3133         1.42465         
W645    3469.23         3468.24         0.14426         1.00029         56.7559         2.42398         
W646    3466.98         3577.44         0.137338        0.969125        28.7492         4.85821         
W647    3466.7          3603.98         0.166636        0.96191         145.585         1.36497         
W648    3468.95         3464            0.136103        1.00143         45.7556         0.996803        
W649    3471.06         17840.4         0.135242        0.5             199.982         1.30305         
W650    3473.03         3469.26         0.132217        1.00109         53.9552         2.73787         
W651    3474.86         3474.34         0.128575        1.00015         61.9325         1.31676         
W652    3476.55         3475.71         0.12871         1.00024         52.2894         3.0853          
W653    3478.11         3478.35         0.123037        0.999932        44.0445         1.05731         
W654    3479.52         3477.75         0.120359        1.00051         62.2717         1.31665         
W655    3480.8          3479.45         0.133526        1.00039         64.3833         0.3111          
W656    3481.93         3481.8          0.142866        1.00004         73.4707         1.89862         
W657    3482.93         3483.06         0.149815        0.999961        65.7546         2.9429          
W658    3483.78         3483.34         0.144574        1.00013         68.8063         2.27018         
W659    3484.49         3484.6          0.132744        0.999968        67.9007         3.52645         
W660    3485.06         3485.19         0.137363        0.999963        55.7403         1.0668          
W661    3485.48         3486.5          0.139324        0.999709        72.1841         17.7993         
W662    3485.77         3484.64         0.127733        1.00032         74.6047         12.3996         
W663    3485.91         3479.87         0.137791        1.00174         60.5926         2.37105         
W664    3485.91         3475.73         0.148104        1.00293         64.3871         1.07363         
W665    3485.77         3476.13         0.154831        1.00277         67.3145         1.35401         
W666    3485.48         3485.38         0.139515        1.00003         74.0608         6.04838         
W667    3485.06         3485.28         0.141002        0.999937        75.8717         4.1593          
W668    3484.49         3484.59         0.135173        0.999972        58.7101         0.293395        
W669    3483.78         3483.93         0.145           0.999957        61.2607         2.6385          
W670    3482.93         3482.8          0.149772        1.00004         58.8969         0.180815        
W671    3481.93         3480.56         0.148442        1.00039         67.532          1.85388         
W672    3480.8          3480.96         0.14559         0.999954        49.289          0.448859        
W673    3479.52         3479.8          0.144741        0.99992         57.4006         6.08457         
W674    3478.11         3478.32         0.155499        0.99994         63.8437         1.6679          
W675    3476.55         3475.44         0.145113        1.00032         66.0057         0.419481        
W676    3474.86         3474.4          0.134579        1.00013         46.8596         1.48063         
W677    3473.03         3474.76         0.135488        0.999502        45.3292         0.521188        
W678    3471.06         3453.6          0.131155        1.00506         53.1046         1.75919         
W679    3468.95         3464.11         0.127149        1.0014          64.3125         0.956052        
W680    3466.7          3551.18         0.144158        0.976211        12.8614         0.915863        
W681    3466.28         3629.5          0.160208        0.955031        46.9515         3.60649         
W682    3468.53         3475.05         0.139994        0.998122        39.7988         2.58445         
W683    3470.64         3468.89         0.132866        1.0005          52.2332         0.981896        
W684    3472.6          3468.02         0.134073        1.00132         64.551          2.53634         
W685    3474.44         3478.59         0.132074        0.998807        52.8721         0.696034        
W686    3476.13         3477.09         0.133024        0.999723        59.1937         2.80849         
W687    3477.68         3472.66         0.135147        1.00145         58.4182         0.40354         
W688    3479.1          3478.55         0.133066        1.00016         69.3994         1.98416         
W689    3480.37         3472.91         0.132658        1.00215         67.3358         3.66766         
W690    3481.51         3482.16         0.138517        0.999812        63.319          1.37899         
W691    3482.5          3481.39         0.176314        1.00032         62.0133         1.74474         
W692    3483.35         3483.48         0.135397        0.999965        61.1041         1.61117         
W693    3484.06         3484.05         0.114564        1               74.4204         4.76035         
W694    3484.63         3484.29         0.135884        1.0001          70.324          0.905454        
W695    3485.06         3485            0.13993         1.00002         73.3295         8.76956         
W696    3485.34         3486.58         0.126609        0.999644        97.1362         1.62667         
W697    3485.49         3484.53         0.244825        1.00027         68.1469         3.47257         
W698    3485.49         3487.89         0.137595        0.999312        75.5625         18.3047         
W699    3485.34         3485.84         0.14029         0.999858        86.7421         2.579           
W700    3485.06         3485.3          0.137754        0.999932        89.1248         8.14547         
W701    3484.63         3484.44         0.142883        1.00005         64.0003         1.07837         
W702    3484.06         3484.1          0.140035        0.999989        60.6079         2.21541         
W703    3483.35         3483.35         0.138654        1               62.5739         2.19659         
W704    3482.5          3482.66         0.131093        0.999954        63.5128         2.97401         
W705    3481.51         3482.57         0.131362        0.999696        63.0725         2.09569         
W706    3480.37         3479.98         0.145265        1.00011         67.0164         1.96449         
W707    3479.1          3478.89         0.134466        1.00006         64.9136         1.0186          
W708    3477.68         3478.96         0.131315        0.999632        36.517          0.56672         
W709    3476.13         3474.49         0.141476        1.00047         45.4466         0.629926        
W710    3474.44         3472.87         0.153122        1.00045         55.9243         1.99784         
W711    3472.6          3471.19         0.134159        1.00041         57.7969         1.29068         
W712    3470.64         3471.16         0.138728        0.99985         35.956          1.16414         
W713    3468.53         3501.57         0.125146        0.990565        23.8672         0.374531        
W714    3466.28         3636.81         0.157676        0.953112        41.2092         2.03319         
W715    3465.73         3559.74         0.136913        0.97359         24.7605         0.84494         
W716    3467.97         3473.04         0.13204         0.998539        41.1229         0.382635        
W717    3470.07         3459.14         0.132734        1.00316         53.6911         0.439898        
W718    3472.04         3468.98         0.137764        1.00088         53.1414         0.824848        
W719    3473.87         3472.73         0.151628        1.00033         62.8755         1.01837         
W720    3475.57         3474.66         0.147489        1.00026         53.9875         1.53611         
W721    3477.12         3479.16         0.130577        0.999414        43.364          2.31443         
W722    3478.53         3478.1          0.138469        1.00012         66.5382         0.49316         
W723    3479.81         3478.61         0.155153        1.00034         58.2869         0.239184        
W724    3480.94         3480.53         0.15136         1.00012         63.3289         2.39548         
W725    3481.94         3482.08         0.130795        0.999959        63.9717         1.47907         
W726    3482.79         3482.99         0.121598        0.999942        62.6905         1.72544         
W727    3483.5          3482.2          0.163405        1.00037         76.4491         0.625913        
W728    3484.07         3484.57         0.128237        0.999855        70.4723         2.60224         
W729    3484.49         3484.82         0.136951        0.999907        62.0833         3.05355         
W730    3484.78         3484.01         0.150133        1.00022         69.1833         3.02546         
W731    3484.92         3486.2          0.136013        0.999634        62.6409         2.16563         
W732    3484.92         3483.65         0.163862        1.00036         64.0994         0.98753         
W733    3484.78         3485.2          0.13032         0.999878        72.6084         4.96445         
W734    3484.49         3484.31         0.142642        1.00005         78.0609         7.05397         
W735    3484.07         3484.8          0.129604        0.99979         68.0844         1.18669         
W736    3483.5          3482.9          0.146685        1.00017         59.882          2.97113         
W737    3482.79         3483.15         0.126988        0.999897        66.1163         1.58172         
W738    3481.94         3481.82         0.136264        1.00003         62.3313         2.05487         
W739    3480.94         3479.42         0.15427         1.00044         60.747          2.83342         
W740    3479.81         3480.6          0.143717        0.999771        60.4756         1.52565         
W741    3478.53         3477.49         0.143613        1.0003          71.2586         1.17831         
W742    3477.12         3474.59         0.137709        1.00073         50.8943         0.740783        
W743    3475.57         3474.72         0.140271        1.00025         64.339          4.13965         
W744    3473.87         3478.33         0.13371         0.998719        56.8363         1.96464         
W745    3472.04         3480.17         0.136801        0.997664        56.7439         0.883655        
W746    3470.07         3468.06         0.12974         1.00058         54.5252         0.809304        
W747    3467.97         3475.94         0.131468        0.997708        54.5133         3.40145         
W748    3465.73         3391.09         0.145605        1.02201         38.9233         6.28305         
W749    3465.03         3560.18         0.137031        0.973272        30.8012         1.38259         
W750    3467.27         3476.03         0.140926        0.99748         38.5262         1.73987         
W751    3469.37         3476.89         0.14093         0.997839        30.0822         0.957163        
W752    3471.34         3470.95         0.130231        1.00011         65.423          2.55654         
W753    3473.17         3474.56         0.140408        0.9996          53.849          4.20576         
W754    3474.86         3471.2          0.14224         1.00105         65.1177         1.78328         
W755    3476.42         3464.73         0.132729        1.00337         61.3316         2.58619         
W756    3477.83         3475.77         0.149555        1.00059         49.3697         1.58602         
W757    3479.1          3474.75         0.143574        1.00125         66.0336         2.11936         
W758    3480.23         3479.15         0.148212        1.00031         70.9096         0.916824        
W759    3481.23         3480.59         0.149564        1.00018         69.791          0.312197        
W760    3482.08         3482.21         0.116128        0.999963        62.5896         0.822497        
W761    3482.79         3482.79         0.128333        0.999998        62.825          4.39947         
W762    3483.36         3483.4          0.128393        0.999988        77.5491         2.54402         
W763    3483.78         3483.55         0.136062        1.00007         60.419          0.180451        
W764    3484.07         3484.61         0.12727         0.999843        55.1418         0.627733        
W765    3484.21         3483.39         0.131562        1.00024         57.7179         2.23192         
W766    3484.21         3484.57         0.11797         0.999896        64.6527         12.2007         
W767    3484.07         3483.75         0.133862        1.00009         78.8772         1.74981         
W768    3483.78         3483.72         0.142703        1.00002         63.7549         0.76416         
W769    3483.36         3483.42         0.140179        0.999983        61.3899         0.632439        
W770    3482.79         3482.96         0.134406        0.999952        55.9341         0.380305        
W771    3482.08         3481.97         0.129478        1.00003         66.5382         0.659813        
W772    3481.23         3481.54         0.135471        0.999911        53.1356         1.55318         
W773    3480.23         3478.84         0.126996        1.0004          61.3595         1.96307         
W774    3479.1          3478.42         0.140252        1.0002          65.7487         0.447566        
W775    3477.83         3477.28         0.149443        1.00016         57.047          0.509134        
W776    3476.42         3475.97         0.137306        1.00013         47.1729         1.39962         
W777    3474.86         3475.04         0.147855        0.999949        56.7822         2.09548         
W778    3473.17         3479.31         0.126984        0.998237        20.8676         0.836938        
W779    3471.34         3471.94         0.128856        0.999826        57.123          0.421114        
W780    3469.37         3468.49         0.12913         1.00025         62.6267         1.13689         
W781    3467.27         3466.82         0.145599        1.00013         50.4641         0.491285        
W782    3465.03         3590.31         0.13427         0.965105        51.7414         3.87996         
W783    3464.19         3569.93         0.127187        0.970381        38.4796         3.56959         
W784    3466.43         3300.53         0.0822232       1.05026         5.71923         1.06733         
W785    3468.53         3500.66         0.109947        0.990822        33.0906         0.55711         
W786    3470.5          3469.58         0.104383        1.00026         73.8924         1.3826          
W787    3472.33         3452.39         0.112117        1.00577         61.874          0.122529        
W788    3474.02         3448.3          0.118039        1.00746         55.0892         2.01783         
W789    3475.57         3526.91         0.116416        0.985443        55.0085         0.439199        
W790    3476.98         3469.5          0.124733        1.00216         64.5922         5.00028         
W791    3478.25         3476.91         0.164692        1.00039         63.2089         0.168188        
W792    3479.39         3480.31         0.111448        0.999735        57.195          6.49844         
W793    3480.38         3483.03         0.118053        0.999239        64.6372         0.755398        
W794    3481.23         3482.34         0.112266        0.99968         67.353          1.82402         
W795    3481.94         3482.36         0.118243        0.99988         55.6843         2.82903         
W796    3482.51         3482.47         0.123311        1.00001         58.5142         1.83565         
W797    3482.93         3483.22         0.118894        0.999916        61.048          1.49342         
W798    3483.22         3482.91         0.127084        1.00009         59.922          0.730824        
W799    3483.36         3483.52         0.117093        0.999953        62.174          0.943724        
W800    3483.36         3483.48         0.114908        0.999965        57.3737         1.00596         
W801    3483.22         3483.11         0.118125        1.00003         72.3756         2.00704         
W802    3482.93         3482.65         0.124628        1.00008         84.3339         2.85003         
W803    3482.51         3482.62         0.143959        0.999967        69.0597         0.923005        
W804    3481.94         3482.28         0.119232        0.999901        63.108          5.33744         
W805    3481.23         3481.22         0.127885        1               62.9912         3.39258         
W806    3480.38         3481.08         0.139057        0.999797        64.9743         0.803422        
W807    3479.39         3477.09         0.139739        1.00066         64.6534         0.794036        
W808    3478.25         3476.41         0.123535        1.00053         57.8051         1.02578         
W809    3476.98         3475.97         0.147263        1.00029         61.1537         1.50388         
W810    3475.57         3474.26         0.114454        1.00038         70.7543         3.62401         
W811    3474.02         3469.34         0.147884        1.00135         57.9873         0.0290613       
W812    3472.33         3476.7          0.125085        0.998742        57.7341         2.14811         
W813    3470.5          3474.82         0.159443        0.998756        30.2849         0.842793        
W814    3468.53         3468.92         0.125664        0.999889        76.2748         1.72337         
W815    3466.43         3452.08         0.117399        1.00416         55.8827         3.07926         
W816    3464.19         3548.3          0.133304        0.976295        33.9316         0.132073        
W817    3463.21         3603.82         0.140313        0.960984        16.4049         0.421828        
W818    3465.45         3454.34         0.116155        1.00322         50.6232         0.830972        
W819    3467.55         3446.03         0.119578        1.00625         65.6396         1.36493         
W820    3469.52         3472.58         0.121954        0.999118        72.5611         0.764762        
W821    3471.34         3465.19         0.121342        1.00177         43.5476         14.0987         
W822    3473.03         3346.53         0.113706        1.0378          112.884         1.44493         
W823    3474.58         3456.32         0.143087        1.00528         85.2897         1.8159          
W824    3475.99         3477.47         0.131014        0.999575        85.8169         1.06109         
W825    3477.27         3474.53         0.153281        1.00079         72.7897         1.62372         
W826    3478.4          3479.38         0.129878        0.999716        70.1028         0.784576        
W827    3479.39         3479.1          0.132686        1.00008         66.5544         1.30531         
W828    3480.24         3485.32         0.120947        0.998542        77.0183         4.15194         
W829    3480.95         3480.3          0.157375        1.00019         66.2965         0.281257        
W830    3481.51         3481.67         0.146686        0.999955        68.2599         2.41461         
W831    3481.94         3482.11         0.115708        0.99995         65.629          4.75281         
