Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W831    3481.94         3484            0.115783        0.999409        65.2846         4.47805         
W832    3482.22         3481.72         0.123713        1.00015         71.0293         0.624889        
W833    3482.37         3483.39         0.123069        0.999705        61.8316         1.2935          
W834    3482.37         3478.8          0.131419        1.00103         64.0002         2.0713          
W835    3482.22         3483.44         0.125848        0.999651        77.4184         1.32744         
W836    3481.94         3482.3          0.131196        0.999896        78.7657         1.58601         
W837    3481.51         3484.39         0.130666        0.999174        67.9512         1.77923         
W838    3480.95         3477.33         0.140321        1.00104         67.7012         1.11146         
W839    3480.24         3485.5          0.116109        0.998491        60.7332         1.0492          
W840    3479.39         3478.67         0.124777        1.00021         67.4156         2.35393         
W841    3478.4          3479.22         0.13041         0.999763        56.8972         0.636305        
W842    3477.27         3474.43         0.13873         1.00082         63.9536         1.55122         
W843    3475.99         3480.63         0.124832        0.998668        76.4477         1.32652         
W844    3474.58         3456.28         0.131343        1.0053          70.071          0.136694        
W845    3473.03         3476.82         0.124842        0.99891         45.6766         4.36076         
W846    3471.34         3490.03         0.114166        0.994646        32.3752         0.689555        
W847    3469.52         3476.25         0.133237        0.998064        38.2088         1.32168         
W848    3467.55         3473.65         0.118435        0.998246        52.9248         0.79967         
W849    3465.45         3459.12         0.121015        1.00183         55.042          3.83464         
W850    3463.21         3487.48         0.129046        0.993041        69.2046         0.0991231       
W851    3462.1          3468.66         0.152226        0.998108        52.0312         3.12927         
W852    3464.33         3501.54         0.136411        0.989375        27.2113         0.543766        
W853    3466.43         3461.09         0.124473        1.00154         60.6841         0.137118        
W854    3468.4          3480.8          0.115579        0.996436        31.6923         1.22369         
W855    3470.22         3475.25         0.117187        0.998553        43.9321         0.0607762       
W856    3471.91         3467.61         0.123308        1.00124         54.7062         1.46156         
W857    3473.46         3276.34         0.110422        1.06016         84.6017         0.34072         
W858    3474.87         3468.82         0.126898        1.00174         64.1802         1.24667         
W859    3476.14         3469.67         0.164416        1.00186         65.7515         7.83722         
W860    3477.27         3483.45         0.123858        0.998226        59.6458         0.866566        
W861    3478.26         3477.1          0.144241        1.00033         55.0447         0.882015        
W862    3479.11         3481.7          0.129597        0.999254        69.8068         0.0849762       
W863    3479.82         3479.09         0.155458        1.00021         69.0735         0.298325        
W864    3480.38         3479.79         0.165954        1.00017         74.6932         1.11301         
W865    3480.81         3480.98         0.138576        0.999949        70.5054         0.712466        
W866    3481.09         3480.05         0.132714        1.0003          75.1433         2.97335         
W867    3481.23         3482.58         0.12849         0.999613        65.0489         1.79393         
W868    3481.23         3484.35         0.124547        0.999106        69.3348         2.64729         
W869    3481.09         3479.57         0.150817        1.00044         70.919          3.51601         
W870    3480.81         3479.16         0.14029         1.00047         78.9575         0.642114        
W871    3480.38         3477.11         0.146245        1.00094         71.7646         5.02875         
W872    3479.82         3480.97         0.142776        0.99967         68.0315         2.34312         
W873    3479.11         3477.4          0.141855        1.00049         68.6075         0.433583        
W874    3478.26         3482.61         0.127939        0.998749        63.4679         2.87875         
W875    3477.27         3478.69         0.125015        0.999591        72.3145         0.692852        
W876    3476.14         3478.93         0.12235         0.999197        60.7296         2.01874         
W877    3474.87         3473.01         0.142435        1.00054         69.1884         0.597821        
W878    3473.46         3477.03         0.130605        0.998972        66.976          1.02361         
W879    3471.91         3443.76         0.141981        1.00817         96.6526         0.278345        
W880    3470.22         3463.15         0.134749        1.00204         44.62           0.369236        
W881    3468.4          3460.32         0.129372        1.00233         60.0143         0.944704        
W882    3466.43         3462.76         0.144845        1.00106         42.8632         5.98142         
W883    3464.33         3584.84         0.130372        0.966384        88.5911         1.96838         
W884    3462.1          3650.91         0.147371        0.948284        3.34867         1.22956         
W885    3460.84         3633.34         0.145215        0.952523        29.8002         1.33171         
W886    3463.08         3457.53         0.117076        1.0016          40.3697         1.54679         
W887    3465.17         3460.55         0.124552        1.00134         50.8548         0.825189        
W888    3467.14         3473.77         0.116624        0.998089        52.7261         1.21603         
W889    3468.96         2830.51         0.0917612       1.22556         60.0891         1.9216          
W890    3470.65         3508.48         0.138473        0.989215        40.3667         2.27367         
W891    3472.19         3345.33         0.127872        1.03792         31.9656         0.442452        
W892    3473.6          3496.29         0.124826        0.99351         77.5529         0.696756        
W893    3474.87         3480.06         0.149768        0.998508        40.2134         0.96989         
W894    3476            3476.33         0.147319        0.999904        66.2395         5.82816         
W895    3476.99         3479.07         0.148294        0.999402        51.1207         0.825795        
W896    3477.84         3477.67         0.159636        1.00005         70.1297         1.53798         
W897    3478.54         3479.56         0.164011        0.999709        63.8096         0.482098        
W898    3479.11         3479.28         0.16284         0.99995         62.9372         0.436112        
W899    3479.53         3478.99         0.142958        1.00016         62.2045         1.53307         
W900    3479.82         3478.71         0.141981        1.00032         81.1479         1.22422         
W901    3479.96         3477.26         0.150218        1.00078         78.2938         1.53357         
W902    3479.96         3479.55         0.140859        1.00012         59.9279         0.407725        
W903    3479.82         3479.69         0.143336        1.00004         70.5813         2.83292         
W904    3479.53         3482.8          0.147779        0.999062        54.9275         0.380271        
W905    3479.11         3483.27         0.13298         0.998805        73.7019         0.254629        
W906    3478.54         3480.08         0.134594        0.999559        74.2784         2.46592         
W907    3477.84         3480.05         0.133093        0.999365        69.5805         0.647858        
W908    3476.99         3482.3          0.160539        0.998476        86.8285         3.02581         
W909    3476            3476.35         0.126521        0.9999          61.515          4.23714         
W910    3474.87         3484.55         0.133763        0.997221        36.9899         1.00735         
W911    3473.6          3470.69         0.142604        1.00084         91.5617         0.822679        
W912    3472.19         3486.18         0.126879        0.995988        58.8394         0.270854        
W913    3470.65         3463.83         0.13494         1.00197         36.6253         1.58951         
W914    3468.96         3489.61         0.117062        0.994084        34.1858         0.91228         
W915    3467.14         3333.59         0.118329        1.04006         49.9076         0.235961        
W916    3465.17         3457.48         0.123242        1.00222         50.6213         0.283995        
W917    3463.08         3537.61         0.119501        0.978932        169.262         4.45329         
W918    3460.84         396263          0.145607        0.5             199.997         1.09798         
W919    3459.45         3731.18         0.153714        0.927174        50.9742         2.22161         
W920    3461.68         3444.86         0.119495        1.00488         57.2643         4.41192         
W921    3463.78         3457.19         0.118968        1.0019          51.8326         0.189135        
W922    3465.74         3458.72         0.12883         1.00203         45.6218         0.82827         
W923    3467.56         3489.13         0.115083        0.993818        21.4968         1.28693         
W924    3469.24         3460.42         0.130964        1.00255         51.2085         1.91642         
W925    3470.79         3505.61         0.128786        0.990066        32.7891         1.04656         
W926    3472.2          3475.72         0.124097        0.998987        74.9927         1.0926          
W927    3473.46         3465.12         0.142274        1.00241         53.39           0.419006        
W928    3474.59         3479.86         0.147496        0.998487        43.2044         0.0461191       
W929    3475.58         3476.75         0.15765         0.999662        63.3842         1.28906         
W930    3476.43         3470.69         0.148628        1.00165         60.3773         2.53709         
W931    3477.13         3472.14         0.145128        1.00144         54.0679         1.22461         
W932    3477.7          3476.43         0.152278        1.00036         55.8797         1.01934         
W933    3478.12         3487.88         0.133965        0.997202        44.0418         1.91664         
W934    3478.41         3475.59         0.127512        1.00081         65.8671         1.27477         
W935    3478.55         3481.24         0.119809        0.999226        68.9327         2.00612         
W936    3478.55         3475.96         0.134192        1.00074         55.4689         0.644776        
W937    3478.41         3486.46         0.130036        0.997691        60.336          1.55692         
W938    3478.12         3464.55         0.171168        1.00392         73.5243         0.247885        
W939    3477.7          3482.54         0.133072        0.998611        61.994          2.60056         
W940    3477.13         3468.66         0.138879        1.00244         57.7143         0.160407        
W941    3476.43         3479.49         0.119375        0.999119        66.558          3.66803         
W942    3475.58         3462.49         0.135203        1.00378         63.2652         0.654801        
W943    3474.59         3476.1          0.131783        0.999565        56.3821         0.817989        
W944    3473.46         3472.95         0.112174        1.00015         81.6            1.38938         
W945    3472.2          3474.49         0.11788         0.999339        66.5986         1.89729         
W946    3470.79         3469.46         0.117144        1.00038         51.0899         3.24311         
W947    3469.24         3453.42         0.127696        1.00458         53.4302         2.8846          
W948    3467.56         3469.54         0.119946        0.99943         62.8531         0.987475        
W949    3465.74         3494.4          0.12316         0.991797        76.6045         2.28746         
W950    3463.78         3469.25         0.12263         0.998423        60.7191         2.58862         
W951    3461.68         3454.71         0.105636        1.00202         36.7842         1.94056         
W952    3459.45         3604.15         0.128603        0.959853        34.4585         0.761026        
W953    3457.92         3626.98         0.1334          0.953388        35.4609         0.696599        
W954            3460.15         3444.78         1.00446         233.141         0.709058        
W955    3462.24         3456.69         0.112893        1.00161         34.3544         1.9246          
W956    3464.2          3404.68         0.113789        1.01748         48.2118         2.2794          
W957    3466.02         3461.18         0.124959        1.0014          68.1797         2.88215         
W958    3467.7          3485.09         0.12064         0.995011        24.454          5.60357         
W959    3469.25         3428.49         0.117375        1.01189         31.5551         0.235769        
W960    3470.65         3474.26         0.113866        0.998962        91.0866         4.21624         
W961    3471.92         3479.41         0.115141        0.997846        79.4585         1.82817         
W962    3473.04         3484.53         0.125231        0.996702        45.4891         1.06886         
W963    3474.03         3477.45         0.11233         0.999016        28.0354         0.851823        
W964    3474.88         3478.75         0.115468        0.998885        63.0876         0.817554        
W965    3475.58         3475.02         0.122377        1.00016         69.4878         1.78331         
W966    3476.15         3502.64         0.123513        0.992436        25.8481         4.31867         
W967    3476.57         3478.91         0.119033        0.999327        46.4548         0.221134        
W968    3476.85         3476.1          0.119643        1.00022         58.4651         1.01564         
W969    3476.99         3479.4          0.116581        0.999308        78.7318         0.730393        
W970    3476.99         3477.24         0.120386        0.999928        62.1184         2.3355          
W971    3476.85         3477.41         0.122938        0.99984         46.5703         1.02498         
W972    3476.57         3483.89         0.113403        0.9979          51.5499         5.17541         
W973    3476.15         3470.4          0.129581        1.00166         53.7758         0.703542        
W974    3475.58         3485.32         0.117904        0.997207        55.7311         0.318024        
W975    3474.88         3491.18         0.113302        0.995331        58.3038         1.8431          
W976    3474.03         3482.15         0.119573        0.997669        49.727          0.451481        
W977    3473.04         3465.9          0.126531        1.00206         58.3809         0.3434          
W978    3471.92         3478.86         0.123508        0.998005        58.0756         2.97943         
W979    3470.65         3466.45         0.106157        1.00121         51.8003         2.04558         
W980    3469.25         3468.03         0.12343         1.00035         62.9869         2.45911         
W981    3467.7          3469.29         0.124392        0.999542        48.1447         0.744646        
W982    3466.02         3482.68         0.124619        0.995217        26.4661         1.0268          
W983    3464.2          3322.61         0.098906        1.04261         5.56751         0.0652725       
W984    3462.24         3566.58         0.135228        0.970746        130.825         6.03722         
W985    3460.15         3561.33         0.12137         0.971589        103.09          2.41787         
W986    3457.92         3642.92         0.145169        0.949217        36.944          0.632111        
W987    3456.26         3791.66         0.121293        0.911543        3.72774         1.17861         
W988            3458.48         3488.79         0.991312        276.429         1.34357         
W989    3460.57         3015.82         0.0896672       1.14747         37.3694         1.80255         
W990    3462.53         3463.31         0.115415        0.999774        86.8571         1.00003         
W991    3464.34         3466.1          0.11051         0.999494        55.166          2.63891         
W992    3466.02         3467.64         0.121446        0.999533        40.2853         1.59577         
W993    3467.57         3501.08         0.116587        0.990428        128.616         2.2356          
W994    3468.97         3455.94         0.122607        1.00377         27.2742         0.268328        
W995    3470.23         3479.96         0.116584        0.997206        53.5047         1.06401         
W996    3471.36         3470.58         0.13318         1.00022         52.7197         0.209161        
W997    3472.34         3507.72         0.105371        0.989914        32.0081         2.76018         
W998    3473.19         3475.96         0.117333        0.999201        56.2839         0.965547        
W999    3473.89         3481.87         0.120801        0.997708        25.6724         0.370302        
W1000   3474.46         3473.61         0.130525        1.00024         58.5463         2.56632         
W1001   3474.88         3473.56         0.128709        1.00038         47.8106         0.491397        
W1002   3475.16         3476.34         0.122328        0.99966         62.3262         1.97244         
W1003   3475.3          3474.99         0.131687        1.00009         62.4373         2.23747         
W1004   3475.3          3476.93         0.120389        0.999533        50.4954         1.1998          
W1005   3475.16         3474.79         0.117582        1.00011         51.0505         0.250516        
W1006   3474.88         3479.13         0.113915        0.998779        58.6846         1.36796         
W1007   3474.46         3477.09         0.123819        0.999242        52.8147         2.82176         
W1008   3473.89         3478.49         0.13152         0.998678        37.1935         0.554504        
W1009   3473.19         3526.07         0.124152        0.985002        36.0652         0.0358187       
W1010   3472.34         3486.63         0.119412        0.995901        64.6903         1.49782         
W1011   3471.36         3317.36         0.128423        1.04642         75.0648         2.26078         
W1012   3470.23         3497.73         0.1145          0.992139        68.0875         0.751828        
W1013   3468.97         3476.03         0.111953        0.997969        38.3992         0.532441        
W1014   3467.57         3463.78         0.121953        1.00109         37.4076         3.10321         
W1015   3466.02         3476.55         0.116095        0.996972        73.403          2.45658         
W1016   3464.34         3451.81         0.112455        1.00363         70.8136         0.564652        
W1017   3462.53         3403.81         0.112505        1.01725         53.2592         0.602307        
W1018           3460.57         3434.84         1.00749         97.0867         0.936563        
W1019           3458.48         3478.39         0.994275        265.835         0.310703        
W1020   3456.26         3885.62         0.129821        0.8895          5.50432         0.0887459       
W1021   3454.46         3564.37         0.127239        0.969163        29.6574         1.40652         
W1022           3456.68         3450.32         1.00184         146.839         1.38439         
W1023           3458.77         3454.49         1.00124         139.752         0.873583        
W1024           3460.72         3465.85         0.998519        82.3183         1.05488         
W1025   3462.53         3467.01         0.123286        0.998708        27.6597         0.0396021       
W1026   3464.21         3512.48         0.12293         0.986258        36.2841         1.93047         
W1027   3465.75         3530.16         0.105103        0.981754        1.41977         8.32895e-07     
W1028   3467.15         3424.8          0.118934        1.01237         66.1609         0.516983        
W1029   3468.41         3473.64         0.115196        0.998495        61.0539         1.82659         
W1030   3469.53         3175.52         0.0962754       1.09259         26.5751         2.9355          
W1031   3470.52         3473.58         0.124249        0.999117        76.8606         3.54131         
W1032   3471.36         3487.7          0.11977         0.995315        34.4801         0.350774        
W1033   3472.06         3457.85         0.124981        1.00411         44.447          0.922999        
W1034   3472.63         3480.76         0.120881        0.997663        52.4975         0.249326        
W1035   3473.05         3459.63         0.119388        1.00388         81.2015         2.06781         
W1036   3473.33         3496.72         0.110114        0.993313        27.7126         1.2199          
W1037   3473.47         3476.67         0.123021        0.999079        48.5155         2.26638         
W1038   3473.47         3471.28         0.120389        1.00063         38.9497         0.71157         
W1039   3473.33         3468.25         0.123102        1.00147         58.1139         0.514547        
W1040   3473.05         3471.69         0.123453        1.00039         56.4592         2.05239         
W1041   3472.63         3456.34         0.142738        1.00471         58.9462         4.51776         
W1042   3472.06         3401.1          0.117948        1.02086         59.6664         1.15589         
W1043   3471.36         3111.32         0.0946374       1.11572         44.7198         0.700463        
W1044   3470.52         3489.28         0.120657        0.994623        50.9498         1.5684          
W1045   3469.53         3503.5          0.12241         0.990304        118.831         0.191565        
W1046   3468.41         3475            0.116046        0.998104        54.7538         1.29449         
W1047   3467.15         3471.13         0.139615        0.998853        28.1162         0.488161        
W1048   3465.75         3471.72         0.135112        0.99828         45.2688         1.27529         
W1049   3464.21         3460.98         0.127776        1.00093         47.8335         3.12035         
W1050   3462.53         3429.48         0.118274        1.00964         46.7267         1.22849         
W1051           3460.72         3470.48         0.997186        69.3831         1.3343          
W1052           3458.77         3462.76         0.998849        97.7784         1.35146         
W1053           3456.68         3483.68         0.992249        299.91          0.50234         
W1054   3454.46         3688.79         0.155925        0.936474        52.6154         4.87871         
W1055   3452.52         3701.71         0.127791        0.932681        5.5835          2.73584e-05     
W1056           3454.74         3452.32         1.0007          137.698         0.816135        
W1057           3456.82         3463.83         0.997977        310.117         1.39146         
W1058           3458.77         3454.83         1.00114         61.6365         1.07616         
W1059   3460.58         3476.82         0.11445         0.995328        15.5627         1.40153         
W1060   3462.25         3484.76         0.116829        0.993543        34.3863         0.879244        
W1061   3463.79         3531.66         0.118352        0.980784        3.72774         1.17861         
W1062   3465.19         3533.83         0.12836         0.980578        114.86          3.04727         
W1063   3466.45         3409.96         0.120377        1.01657         160.413         4.21564         
W1064   3467.57         3509.55         0.120935        0.988038        30.9013         1.50959         
W1065   3468.55         3429.6          0.117029        1.01136         50.487          2.72065         
W1066   3469.4          3498.71         0.121169        0.991621        61.314          3.44823         
W1067   3470.1          3471.46         0.117628        0.999608        60.354          3.28744         
W1068   3470.66         3468.52         0.126234        1.00062         68.8678         1.28619         
W1069   3471.08         3477.32         0.105758        0.998208        56.8913         0.30308         
W1070   3471.36         3459.29         0.109735        1.00349         44.2746         0.5261          
W1071   3471.51         3468.3          0.125171        1.00092         72.2309         1.85532         
W1072   3471.51         3466.08         0.12086         1.00156         42.5379         2.29378         
W1073   3471.36         3464.64         0.126478        1.00194         75.2419         3.38321         
W1074   3471.08         3478.07         0.109494        0.997992        48.6928         1.52081         
W1075   3470.66         3480.97         0.125265        0.997039        48.8997         0.094716        
W1076   3470.1          3352.06         0.108591        1.03521         72.4628         1.64962         
W1077   3469.4          3479.26         0.137984        0.997167        63.6767         0.619113        
W1078   3468.55         3489.68         0.111757        0.993948        52.8408         2.28084         
W1079   3467.57         3466            0.125842        1.00045         84.1559         3.35698         
W1080   3466.45         3505.24         0.117776        0.988935        25.0627         2.31556         
W1081   3465.19         3534.36         0.131339        0.98043         200             1.70157         
W1082   3463.79         3465.26         0.120219        0.999575        54.5649         1.34128         
W1083   3462.25         3497.96         0.122585        0.989792        21.2242         0.0257739       
W1084           3460.58         3464.46         0.99888         144.986         0.985191        
W1085   3458.77         3461.59         0.119571        0.999184        54.4226         2.77547         
W1086           3456.82         3470.7          0.996001        177.557         0.513585        
W1087   3454.74         3386.31         0.128824        1.02021         60.5592         0.896025        
W1088   3452.52         3517.09         0.132719        0.981639        33.2854         5.13448         
W1089   3450.45         3750.61         0.132792        0.91997         2.04113         4.55702e-06     
W1090           3452.66         3432.98         1.00573         214.536         0.653676        
W1091           3454.74         3434.4          1.00592         200.274         0.516157        
W1092   3456.69         3419.49         0.154402        1.01088         38.5194         2.8635          
W1093           3458.49         3421.48         1.01082         88.5386         0.666277        
W1094   3460.17         3451.89         0.160884        1.0024          41.8893         1.97282         
W1095   3461.7          3414.79         0.160738        1.01374         35.7419         1.06075         
W1096   3463.1          3477.64         0.16158         0.995819        19.4754         0.540864        
W1097   3464.35         3458.16         0.125382        1.00179         74.167          1.45613         
W1098   3465.47         3489.33         0.115197        0.993164        55.8864         5.3095          
W1099   3466.46         3479.36         0.127483        0.996291        56.0494         0.247878        
W1100   3467.3          3479.65         0.126111        0.996449        45.3869         0.984176        
W1101   3468            315674          0.131247        0.5             199.996         1.31434         
W1102   3468.56         3478.1          0.117754        0.997257        68.8463         0.65103         
W1103   3468.98         3452.87         0.126848        1.00467         53.5903         1.17955         
W1104   3469.26         3481.68         0.12126         0.996434        46.6187         1.38571         
W1105   3469.4          3486.23         0.123858        0.995174        35.5517         0.236919        
W1106   3469.4          3439.24         0.137432        1.00877         77.9783         0.479183        
W1107   3469.26         3498.71         0.126532        0.991582        73.6837         1.21229         
W1108   3468.98         3467.57         0.143959        1.00041         79.9966         2.54937         
W1109   3468.56         3492.45         0.123483        0.993159        51.1411         3.117           
W1110   3468            3495.26         0.133371        0.9922          28.7707         1.23978         
W1111   3467.3          3533.89         0.121434        0.981156        22.3938         1.31945         
W1112   3466.46         3457.57         0.12035         1.00257         36.1312         2.32755         
W1113   3465.47         3530.16         0.106175        0.981677        1.41977         8.32895e-07     
W1114   3464.35         3412.08         0.128349        1.01532         83.3454         0.694747        
W1115   3463.1          3498.53         0.120515        0.989872        23.6388         0.872618        
W1116   3461.7          3485.45         0.118721        0.993186        42.563          0.482014        
W1117   3460.17         3431.56         0.119026        1.00834         48.9431         4.31282         
W1118           3458.49         3486.32         0.992018        79.5584         0.923701        
W1119   3456.69         3423.06         0.133881        1.00982         51.1707         2.10302         
W1120           3454.74         3526.08         0.979767        85.348          0.613426        
W1121           3452.66         3440.54         1.00352         193.873         0.791808        
W1122   3450.45         3606.51         0.139342        0.956728        41.0224         1.66884         
W1123   3448.24         3497.02         0.160546        0.986051        25.6754         1.60545         
W1125   3452.53         3785.72         0.15804         0.911986        6.37331         0.823388        
W1126   3454.47         3780.38         0.18622         0.91379         198.174         2.36521         
W1127   3456.27         3582.07         0.189101        0.964881        40.2131         3.81344         
W1128   3457.94         3770.23         0.161879        0.91717         1.00001         3.30391e-07     
W1129   3459.47         3544.48         0.168264        0.976018        4.86601         0.621009        
W1130   3460.87         3503.74         0.162403        0.987763        53.7429         1.03506         
W1131   3462.12         3419.87         0.148749        1.01236         41.9874         0.00697452      
W1132   3463.24         3584.47         0.145851        0.966181        64.612          0.678265        
W1133   3464.22         3564.68         0.144134        0.971818        38.9442         4.09775         
W1134   3465.06         3709.99         0.125594        0.933981        23.3531         1.91065         
W1135   3465.76         3515.02         0.126924        0.985985        43.8008         0.415932        
W1136   3466.32         3492.13         0.13105         0.992609        25.4811         0.296861        
W1137   3466.74         3552.11         0.12531         0.975967        28.5369         2.76021         
W1138   3467.02         3419.4          0.153106        1.01393         19.4689         1.25835         
W1139   3467.16         3452.75         0.142989        1.00417         40.9535         1.15276         
W1140   3467.16         3384.75         0.143521        1.02435         77.6757         0.668026        
W1141   3467.02         3501.24         0.12494         0.990227        36.1714         2.0908          
W1142   3466.74         3470.7          0.141667        0.99886         49.8535         0.699511        
W1143   3466.32         3502.42         0.133659        0.989692        39.887          0.703731        
W1144   3465.76         3522.09         0.121406        0.984005        30.8406         3.30702         
W1145   3465.06         3445.31         0.121763        1.00573         31.5131         2.16427         
W1146   3464.22         3606.19         0.123428        0.960631        13.2278         1.31757         
W1147   3463.24         3526.33         0.125206        0.982108        73.9583         1.65092         
W1148   3462.12         3646.7          0.1343          0.949385        45.8744         0.563947        
W1149   3460.87         3637.9          0.159864        0.951338        47.5261         1.18645         
W1150   3459.47         3450.65         0.171095        1.00256         59.9881         1.86013         
W1151   3457.94         3544.54         0.143093        0.97557         30.247          3.10444         
W1152   3456.27         3408.44         0.167594        1.01403         199.999         1.39586         
W1153   3454.47         3554.49         0.156767        0.97186         12.5791         0.160479        
W1154   3452.53         3672.4          0.148218        0.940128        35.9683         4.02161         
W1155   3450.45         3808.81         0.142527        0.905913        3.13061         9.34207e-06     
W1156   3448.24         3657.01         0.136507        0.942912        49.5598         2.27478         
