Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W424    3484.78         3485.09         0.130093        0.999909        63.0351         0.81863         
W425    3484.92         3479.78         0.135598        1.00148         62.5297         4.50982         
W426    3484.92         3479.42         0.134958        1.00158         62.2072         6.00616         
W427    3484.78         3451.72         0.13781         1.00958         82.2421         7.67394         
W428    3484.49         3559.17         0.124874        0.979017        63.618          0.535074        
W429    3484.07         3526.73         0.124767        0.987902        61.0655         0.675945        
W430    3483.5          3370.31         0.141281        1.03358         70.8865         3.3127          
W431    3482.79         3488.74         0.124918        0.998294        58.8887         3.69579         
W432    3481.94         3450.83         0.123641        1.00901         80.3117         5.43265         
W433    3480.94         3486.77         0.132107        0.998328        72.4391         2.77365         
W434    3479.81         3479.56         0.136721        1.00007         77.3969         0.386185        
W435    3478.53         3510.53         0.12859         0.990885        58.3984         0.749357        
W436    3477.12         3391.34         0.132224        1.02529         63.7467         2.57964         
W437    3475.57         3467.73         0.127001        1.00226         54.0855         1.9509          
W438    3473.87         3414.05         0.129815        1.01752         62.7691         2.69054         
W439    3472.04         3466.12         0.123971        1.00171         53.6277         0.461742        
W440    3470.07         3445.56         0.125093        1.00711         56.1391         3.36767         
W441    3467.97         3443.58         0.125628        1.00708         42.6359         0.0929715       
W442            3465.73         3036.17         1.14148         302.553         1.22752         
W443            3466.28         3235.22         1.07142         284.96          1.84926         
W444    3468.53         3482.46         0.121948        0.995999        63.7757         2.96525         
W445    3470.64         3458.78         0.128758        1.00343         32.0459         0.375668        
W446    3472.6          3507.29         0.119991        0.99011         65.1901         2.18142         
W447    3474.44         3486.4          0.126048        0.996569        52.0501         3.72914         
W448    3476.13         3449.22         0.129355        1.0078          49.3168         0.199051        
W449    3477.68         3510.7          0.121888        0.990595        54.3066         0.808041        
W450    3479.1          3467.88         0.128446        1.00324         56.0747         0.423429        
W451    3480.37         3448.12         0.132613        1.00935         68.2993         1.66501         
W452    3481.51         3503.44         0.125419        0.99374         75.0938         2.65297         
W453    3482.5          3375.48         0.136507        1.03171         69.0431         2.75884         
W454    3483.35         3475.5          0.125374        1.00226         59.613          0.868157        
W455    3484.06         3463.4          0.127491        1.00597         63.4947         8.547           
W456    3484.63         3457.25         0.129191        1.00792         65.4231         5.88256         
W457    3485.06         3469.64         0.130531        1.00444         63.5959         10.2779         
W458    3485.34         3563.17         0.128994        0.978157        62.7155         3.39924         
W459    3485.49         3469.06         0.144951        1.00474         74.1779         28.6825         
W460    3485.49         3563.53         0.134817        0.9781          69.0856         5.11329         
W461    3485.34         3422.45         0.148458        1.01838         108.2           20.6249         
W462    3485.06         3479.8          0.136676        1.00151         87.17           10.9221         
W463    3484.63         3485.28         0.130895        0.999815        61.1656         2.10686         
W464    3484.06         3513.1          0.126119        0.991735        59.5837         6.08789         
W465    3483.35         3515.2          0.12444         0.99094         58.5514         1.08816         
W466    3482.5          3550.69         0.120718        0.980795        62.3345         1.69138         
W467    3481.51         3442.25         0.138873        1.01141         86.8516         0.881314        
W468    3480.37         3364.89         0.150693        1.03432         84.5253         2.29538         
W469    3479.1          3423.73         0.143192        1.01617         72.9078         1.01577         
W470    3477.68         3482.39         0.128846        0.998649        56.3217         0.287876        
W471    3476.13         3496.54         0.125212        0.994164        45.4715         1.20376         
W472    3474.44         3455.34         0.124676        1.00553         53.0235         0.859359        
W473    3472.6          3458.55         0.123109        1.00406         44.4691         0.610587        
W474    3470.64         3479.15         0.125985        0.997551        54.4579         0.0638349       
W475    3468.53         3305.64         0.134752        1.04928         37.6161         1.16846         
W476            3466.28         3400.87         1.01923         159.104         2.32264         
W477            3466.7          3029.87         1.14417         337.689         1.62639         
W478    3468.95         3532.18         0.126219        0.982097        29.9075         1.53847         
W479    3471.06         3538.43         0.120489        0.98096         23.4251         1.52379         
W480    3473.03         3468.48         0.128857        1.00131         50.8019         4.44651         
W481    3474.86         3386.28         0.136964        1.02616         71.0995         2.23323         
W482    3476.55         3466.33         0.134504        1.00295         58.4968         1.3599          
W483    3478.11         3424.19         0.13879         1.01575         63.4417         1.58584         
W484    3479.52         3477.52         0.132293        1.00058         45.6238         0.388832        
W485    3480.8          3521.15         0.125072        0.98854         54.445          0.592412        
W486    3481.93         3497.95         0.124415        0.99542         68.1618         1.50083         
W487    3482.93         3493.15         0.123195        0.997074        62.7924         0.774433        
W488    3483.78         3605.51         0.113035        0.966236        56.985          1.85604         
W489    3484.49         3528.12         0.124564        0.987634        74.6763         5.31475         
W490    3485.06         3544.21         0.128446        0.983311        87.7469         7.01518         
W491    3485.48         3592.25         0.129308        0.97028         58.756          3.4143          
W492    3485.77         3478.02         0.152075        1.00223         86.3668         21.648          
W493    3485.91         3558.59         0.150056        0.979577        79.4447         26.7857         
W494    3485.91         3619.32         0.144239        0.963141        83.3506         63.2472         
W495    3485.77         3848.55         0.149069        0.905735        81.2982         12.4038         
W496    3485.48         3561.18         0.129808        0.978745        98.9677         22.1884         
W497    3485.06         3494.7          0.13286         0.997242        71.4704         6.04511         
W498    3484.49         3523.01         0.128247        0.989067        59.0796         0.829343        
W499    3483.78         3395.39         0.143674        1.02603         67.3817         3.18085         
W500    3482.93         3497.15         0.128074        0.995934        61.4453         2.35713         
W501    3481.93         3506.14         0.127625        0.993097        61.4174         3.95886         
W502    3480.8          3507.81         0.130902        0.992298        55.1177         0.788242        
W503    3479.52         3473.04         0.134184        1.00187         63.3091         0.471265        
W504    3478.11         3462.72         0.131333        1.00444         59.4079         3.87112         
W505    3476.55         3467.86         0.129075        1.00251         38.0906         0.333258        
W506    3474.86         3485.42         0.124037        0.996971        51.5677         2.2617          
W507    3473.03         3242.08         0.122617        1.07124         81.3018         2.27885         
W508    3471.06         3436.66         0.124127        1.01001         60.6174         2.15787         
W509    3468.95         3525.86         0.120895        0.983858        61.7309         2.46813         
W510            3466.7          3507.62         0.988334        146.163         1.507           
W511            3466.98         3408.5          1.01716         115.278         1.16583         
W512    3469.23         3357.52         0.140338        1.03327         19.1293         0.695375        
W513    3471.34         3472.93         0.131513        0.999541        39.4124         0.532559        
W514    3473.31         3436.38         0.132453        1.01075         50.6065         0.772318        
W515    3475.14         3458.73         0.133563        1.00474         63.0862         0.170381        
W516    3476.83         3409.36         0.142295        1.01979         56.2245         1.75395         
W517    3478.39         3484.89         0.136612        0.998136        56.0551         1.43192         
W518    3479.81         3462.9          0.138769        1.00488         56.9169         3.53965         
W519    3481.08         3434.37         0.138785        1.0136          47.6015         0.241338        
W520    3482.22         3439.09         0.133734        1.01254         57.8875         0.563221        
W521    3483.21         3510.82         0.123392        0.992135        59.1099         0.849566        
W522    3484.06         3365.59         0.145031        1.0352          73.3601         0.897791        
W523    3484.77         3428.79         0.143041        1.01633         74.5274         11.1876         
W524    3485.34         3524.42         0.138844        0.988912        63.9684         1.97872         
W525    3485.77         3315.9          0.17581         1.05123         86.2539         43.5463         
W526            3486.05         3780.87         0.922022        146.254         1.88023         
W527            3486.2          4289.16         0.812793        158.958         1.84331         
W528            3486.2          4341.14         0.803061        155.954         1.79308         
W529            3486.05         4553.31         0.765608        178.403         1.56339         
W530    3485.77         3652.21         0.131085        0.954427        78.8604         31.1434         
W531    3485.34         3533.5          0.135291        0.98637         79.5044         3.36446         
W532    3484.77         3480.27         0.137099        1.00129         69.7988         1.95829         
W533    3484.06         3408.12         0.14557         1.02228         62.303          3.69084         
W534    3483.21         3535.47         0.125771        0.985219        60.8164         0.736969        
W535    3482.22         3519.7          0.125661        0.989352        63.8763         1.71745         
W536    3481.08         3438.13         0.137472        1.01249         69.1915         1.95149         
W537    3479.81         3468.1          0.133732        1.00338         67.4832         1.60763         
W538    3478.39         3477.93         0.129881        1.00013         59.4252         0.735613        
W539    3476.83         3457.16         0.129921        1.00569         52.3297         0.244334        
W540    3475.14         3416.85         0.13331         1.01706         59.1098         1.32147         
W541    3473.31         3530.75         0.118174        0.983731        52.9934         1.28952         
W542    3471.34         3558.63         0.128002        0.975471        79.4404         1.06536         
W543    3469.23         3450.01         0.128074        1.00557         70.1045         0.556125        
W544    3466.98         3445.95         0.130687        1.0061          42.2659         1.04642         
W545    3467.12         3369.08         0.131286        1.0291          86.8792         1.68548         
W546    3469.37         3375.69         0.134166        1.02775         39.7196         2.2693          
W547    3471.48         3420.72         0.131938        1.01484         127.503         0.295894        
W548    3473.45         3447.56         0.131157        1.00751         57.2883         4.28914         
W549    3475.28         3541.87         0.123367        0.981199        49.7039         1.80964         
W550    3476.98         3466.54         0.137398        1.00301         51.9057         2.28732         
W551    3478.53         3418.87         0.144626        1.01745         54.2456         0.189685        
W552    3479.95         3395.19         0.147928        1.02496         50.1301         0.731976        
W553    3481.22         3328.75         0.133417        1.0458          63.8309         3.21781         
W554    3482.36         3503.4          0.12928         0.993993        56.8658         1.0733          
W555    3483.35         3598.52         0.115332        0.967996        61.8629         3.04175         
W556    3484.2          3510.95         0.132748        0.992383        56.7036         2.96935         
W557    3484.92         3549.41         0.131482        0.981829        54.8616         1.07498         
W558    3485.48         3508.71         0.141248        0.993379        66.9885         17.5874         
W559    3485.91         3606.02         0.144913        0.966693        84.5027         52.7107         
W560            3486.2          4410.78         0.790382        228.426         3.23401         
W563            3486.2          4497.01         0.775227        144.289         2.66139         
W564    3485.91         3571.98         0.14405         0.975906        97.9318         44.057          
W565    3485.48         3475.41         0.144755        1.0029          67.5387         6.91743         
W566    3484.92         3514.97         0.136622        0.991451        64.8488         1.3699          
W567    3484.2          3423.55         0.144863        1.01772         62.8793         5.83372         
W568    3483.35         3431.27         0.141291        1.01518         68.5153         2.71379         
W569    3482.36         3500            0.130519        0.99496         75.2157         0.646572        
W570    3481.22         3418.39         0.140016        1.01838         79.4492         0.990659        
W571    3479.95         3496.4          0.133895        0.995294        63.872          3.14369         
W572    3478.53         3519.27         0.126239        0.988424        58.1888         2.11532         
W573    3476.98         3491.77         0.128785        0.995765        60.3846         1.60176         
W574    3475.28         3434.93         0.129988        1.01175         57.8626         1.01079         
W575    3473.45         3375.95         0.136427        1.02888         76.8326         0.306104        
W576    3471.48         3503.48         0.123342        0.990866        63.8669         1.40439         
W577    3469.37         3347.4          0.147487        1.03644         66.883          1.90936         
W578    3467.12         259328          0.129032        0.5             199.999         0.941103        
W579            3467.12         3266.53         1.06141         182.893         0.942165        
W580    3469.37         2300.05         0.061           1.50839         49.4295         1.24443         
W581    3471.48         3543.76         0.131625        0.979602        94.8723         1.3779          
W582    3473.45         3439.4          0.129638        1.0099          48.0822         2.94629         
W583    3475.28         3478.08         0.1295          0.999194        67.437          1.08657         
W584    3476.98         3438.79         0.139259        1.0111          59.2454         0.0412469       
W585    3478.53         3470.28         0.133227        1.00238         59.8334         0.541721        
W586    3479.95         3482.77         0.134253        0.99919         53.2803         0.292703        
W587    3481.22         3342.52         0.151985        1.0415          83.1169         2.96797         
W588    3482.36         3484.08         0.13486         0.999506        67.6045         1.55629         
W589    3483.35         3413.68         0.147592        1.02041         61.5554         2.85152         
W590    3484.2          3391.75         0.153788        1.02726         59.0505         1.55685         
W591    3484.92         3433.53         0.149004        1.01497         65.6574         5.45869         
W592    3485.48         3533.44         0.13937         0.986428        60.5466         1.84767         
W593    3485.91         3533.27         0.151936        0.986596        77.1387         32.9296         
W594            3486.2          4402.39         0.791889        231.507         1.97119         
W597            3486.2          4447.21         0.783908        128.757         1.31203         
W598    3485.91         3619.08         0.14781         0.963203        96.3521         21.5089         
W599    3485.48         3493.23         0.142798        0.997781        79.043          11.7664         
W600    3484.92         3481.91         0.137834        1.00086         64.8767         1.48391         
W601    3484.2          3521.75         0.133041        0.989338        57.53           3.47134         
W602    3483.35         3523.6          0.130095        0.988578        60.2385         0.905662        
W603    3482.36         3554.41         0.124598        0.979728        64.252          0.974347        
W604    3481.22         3496.68         0.13566         0.995578        61.996          1.105           
W605    3479.95         3384.82         0.15172         1.0281          67.6571         0.915828        
W606    3478.53         3451.91         0.140999        1.00771         58.6579         2.75811         
W607    3476.98         3452.25         0.134131        1.00716         57.7822         0.476096        
W608    3475.28         3433.94         0.134722        1.01204         62.5171         0.544253        
W609    3473.45         3506.77         0.130653        0.990499        23.8634         1.73191         
W610    3471.48         3502.43         0.128388        0.991162        22.5134         0.597504        
W611    3469.37         3472.44         0.132478        0.999117        57.5534         5.73534         
W612    3467.12         3444.12         0.139601        1.00668         82.1019         1.2465          
W613            3466.98         3449.64         1.00503         142.491         0.982009        
W614    3469.23         3436.52         0.124596        1.00952         42.876          4.33147         
W615    3471.34         3517.47         0.124391        0.986886        23.9701         1.0074          
W616    3473.31         3476.65         0.125739        0.999038        52.9808         1.74048         
W617    3475.14         3514.21         0.125522        0.988882        36.3741         8.36236         
W618    3476.83         3387.77         0.142337        1.02629         57.4814         1.56974         
W619    3478.39         3500.71         0.128046        0.993624        67.1047         1.65687         
W620    3479.81         3453.4          0.131853        1.00764         69.7269         3.78753         
W621    3481.08         3553.17         0.123872        0.979712        63.9628         0.13656         
W622    3482.22         3534.99         0.129222        0.98507         76.9127         1.67583         
W623    3483.21         3491.8          0.140997        0.99754         70.9611         2.2257          
W624    3484.06         3483.12         0.143099        1.00027         59.0567         0.691838        
W625    3484.77         3431.22         0.146152        1.01561         65.204          5.08893         
W626    3485.34         3538.27         0.135377        0.985042        59.6835         3.67137         
W627    3485.77         3467.05         0.154148        1.0054          72.0058         14.7548         
W628            3486.05         3680.87         0.947074        176.734         0.816288        
W629            3486.2          4359.9          0.799606        148.065         1.8638          
W630            3486.2          4360.65         0.799468        151.926         4.22394         
W631            3486.05         4363.34         0.798941        162.658         1.97196         
W632    3485.77         3637.77         0.141279        0.958215        94.6225         14.3001         
W633    3485.34         3466.39         0.147153        1.00547         91.2799         24.8255         
W634    3484.77         3495.23         0.137016        0.997009        71.1633         0.547761        
W635    3484.06         3426.82         0.145016        1.01671         61.0757         1.94441         
W636    3483.21         3461.54         0.142859        1.00626         62.6174         5.10518         
W637    3482.22         3490.05         0.138367        0.997755        54.1009         0.807604        
W638    3481.08         3441.09         0.145676        1.01162         62.5547         0.890208        
W639    3479.81         3437.27         0.147818        1.01238         55.3669         1.24686         
W640    3478.39         3482.05         0.141684        0.998948        68.3166         2.43674         
W641    3476.83         3501.99         0.133756        0.992818        55.3517         0.779087        
W642    3475.14         3450.75         0.139496        1.00707         66.6954         1.4792          
W643    3473.31         3474.74         0.13029         0.999588        53.4051         2.25176         
W644    3471.34         3492.24         0.129605        0.994015        55.2364         0.227863        
W645    3469.23         3175.98         0.128581        1.09233         57.7394         2.78326         
W646            3466.98         3384.55         1.02435         183.386         1.17655         
W647            3466.7          3078.93         1.12594         209.785         0.750695        
W648    3468.95         3303.98         0.136071        1.04993         199.959         3.25608         
W649    3471.06         3429.37         0.135724        1.01215         71.5843         0.814064        
W650    3473.03         3446.83         0.130689        1.0076          64.0616         1.60674         
W651    3474.86         3463.09         0.128098        1.0034          63.2113         2.28636         
W652    3476.55         3481.98         0.129168        0.998441        56.41           0.636738        
W653    3478.11         3507.64         0.124685        0.991581        52.5509         0.307114        
W654    3479.52         3524.29         0.12264         0.987298        63.0675         3.00507         
W655    3480.8          3470.32         0.132491        1.00302         67.1702         2.58242         
W656    3481.93         3455.58         0.14139         1.00763         73.5725         3.86206         
W657    3482.93         3442.08         0.148324        1.01187         63.3172         2.72898         
W658    3483.78         3460.82         0.143292        1.00663         71.5739         1.8482          
W659    3484.49         3512.23         0.134215        0.992102        64.3099         2.12454         
W660    3485.06         3483.77         0.136883        1.00037         57.9583         0.436338        
W661    3485.48         3507.11         0.139971        0.993834        76.4732         12.451          
W662    3485.77         3616.36         0.131465        0.96389         82.52           10.9319         
W663    3485.91         3628.18         0.141462        0.960787        109.196         4.61423         
W664    3485.91         3594.32         0.148301        0.969839        84.1549         13.6289         
W665    3485.77         3552.37         0.153408        0.981253        89.0387         11.1375         
W666    3485.48         3554.62         0.141473        0.98055         80.3863         3.29581         
W667    3485.06         3481.79         0.140602        1.00094         80.861          15.449          
W668    3484.49         3506.6          0.136624        0.993696        58.8987         0.175769        
W669    3483.78         3456.86         0.143797        1.00779         61.943          0.548143        
W670    3482.93         3428.48         0.146691        1.01588         61.1063         0.39404         
W671    3481.93         3430.67         0.145612        1.01494         67.7112         0.225802        
W672    3480.8          3456.12         0.144627        1.00714         50.7815         1.05896         
W673    3479.52         3471.67         0.144392        1.00226         50.7744         0.655549        
W674    3478.11         3391.88         0.149958        1.02542         60.6834         4.446           
W675    3476.55         3435.8          0.142949        1.01186         75.2226         2.01901         
W676    3474.86         3492.22         0.136454        0.995028        47.6229         1.97562         
W677    3473.03         3448.51         0.134341        1.00711         51.0328         0.416333        
W678    3471.06         3443.02         0.131834        1.00814         54.1612         0.547665        
W679    3468.95         3431.88         0.127311        1.0108          54.0568         0.521792        
W680            3466.7          3372.8          1.02784         123.88          1.08664         
W681            3466.28         3167.45         1.09434         286.12          1.13085         
W682    3468.53         3416.73         0.137317        1.01516         48.6101         3.54581         
W683    3470.64         3454.02         0.132742        1.00481         51.9293         0.676951        
W684    3472.6          3458.78         0.133855        1.004           50.1033         1.38513         
W685    3474.44         3470.64         0.133034        1.0011          64.2535         2.18459         
W686    3476.13         3473.18         0.133123        1.00085         59.3074         1.20172         
W687    3477.68         3434.47         0.132743        1.01258         59.1387         0.723839        
W688    3479.1          3469.24         0.132736        1.00284         66.8844         1.00608         
W689    3480.37         3498.39         0.134334        0.994849        66.0965         1.14792         
W690    3481.51         3492.49         0.140461        0.996855        59.8574         0.225499        
W691    3482.5          3313.22         0.163999        1.05109         71.8778         5.68391         
W692    3483.35         3490.1          0.135923        0.998066        62.922          1.15883         
W693    3484.06         3589.4          0.120144        0.970654        60.9613         5.36999         
W694    3484.63         3474.32         0.134875        1.00297         72.0637         0.733043        
W695    3485.06         3464.81         0.138538        1.00584         76.7632         8.53559         
W696    3485.34         3569.01         0.132672        0.976557        75.3046         14.2845         
W697    3485.49         3100.65         0.205679        1.12411         100.338         10.3015         
W698    3485.49         3538.37         0.142097        0.985055        73.0837         4.4676          
W699    3485.34         3521.05         0.141397        0.989859        92.958          7.94436         
W700    3485.06         3511.14         0.138959        0.992571        84.4079         8.92009         
W701    3484.63         3457.85         0.141204        1.00775         66.8016         0.588992        
W702    3484.06         3465.98         0.139264        1.00522         60.2812         0.792407        
W703    3483.35         3469.38         0.137934        1.00403         67.6927         0.570691        
W704    3482.5          3512.77         0.132935        0.991382        58.0926         4.24768         
W705    3481.51         3525.24         0.134426        0.987594        58.8389         3.85754         
W706    3480.37         3445.48         0.143247        1.01013         71.6173         1.40542         
W707    3479.1          3509.93         0.136335        0.991216        63.3972         0.928581        
W708    3477.68         3521.64         0.134692        0.987517        43.9272         1.36983         
W709    3476.13         3457.35         0.141316        1.00543         48.3141         0.777932        
W710    3474.44         3351.6          0.145511        1.03665         67.2799         0.79591         
W711    3472.6          3471.48         0.135131        1.00032         47.6634         1.35102         
W712    3470.64         3277.5          0.127604        1.05893         47.4816         1.43491         
W713    3468.53         3509.49         0.128542        0.988328        199.997         1.62165         
W714            3466.28         3262.61         1.06242         305.79          0.869802        
W715            3465.73         3392.52         1.02158         190.478         2.83518         
W716    3467.97         3461.09         0.133195        1.00199         45.1812         2.967           
W717    3470.07         3467.88         0.133107        1.00063         28.8826         2.17577         
W718    3472.04         3403.9          0.135482        1.02002         51.0472         1.98054         
W719    3473.87         3354.41         0.144064        1.03562         54.3866         0.606746        
W720    3475.57         3399.87         0.143822        1.02227         62.0876         0.936044        
W721    3477.12         3494.48         0.1322          0.995033        50.1661         0.48952         
W722    3478.53         3470.31         0.138293        1.00237         56.7119         1.11923         
W723    3479.81         3394.23         0.150033        1.02521         59.5081         1.40497         
W724    3480.94         3413.24         0.148258        1.01984         61.0648         3.05636         
W725    3481.94         3522.86         0.134077        0.988382        58.4571         2.30139         
W726    3482.79         3548.29         0.125197        0.981541        62.681          1.29988         
W727    3483.5          3311.47         0.151925        1.05195         86.1835         1.74813         
W728    3484.07         3517.52         0.130483        0.99049         63.3965         1.26088         
W729    3484.49         3475.66         0.136824        1.00254         62.0019         2.99049         
W730    3484.78         3408.75         0.145226        1.0223          75.3824         3.5454          
W731    3484.92         3504.06         0.139538        0.994536        58.1438         4.24276         
W732    3484.92         3362.97         0.155275        1.03626         75.6895         4.96713         
W733    3484.78         3533.07         0.133414        0.986332        66.7706         1.97293         
W734    3484.49         3456.34         0.140905        1.00814         76.8963         4.95061         
W735    3484.07         3529.46         0.132563        0.987139        63.0785         1.47608         
W736    3483.5          3415.82         0.142462        1.01981         63.0906         0.228526        
W737    3482.79         3517.73         0.129269        0.990066        66.77           1.72441         
W738    3481.94         3471.72         0.135889        1.00294         57.2683         1.04515         
W739    3480.94         3375.79         0.147295        1.03115         64.071          0.361515        
W740    3479.81         3449.94         0.142915        1.00866         60.5761         2.13714         
W741    3478.53         3433.81         0.141327        1.01302         65.825          0.128024        
W742    3477.12         3471.82         0.137884        1.00153         67.7539         2.26663         
W743    3475.57         3443.94         0.138478        1.00918         56.9609         0.197293        
W744    3473.87         3474.65         0.134464        0.999776        75.8015         1.39531         
W745    3472.04         3440.55         0.135388        1.00915         64.7196         1.9412          
W746    3470.07         3472.76         0.131602        0.999225        47.9419         2.47483         
W747    3467.97         3467.49         0.132521        1.00014         51.576          0.422674        
W748    3465.73         3383.96         0.130907        1.02416         32.651          1.60344         
W749            3465.03         3252.99         1.06518         278.154         0.954285        
W750    3467.27         3348.18         0.135435        1.03557         54.3418         0.610039        
W751    3469.37         3047.86         0.119566        1.1383          41.7897         2.31153         
W752    3471.34         3282.76         0.12064         1.05745         60.9016         2.22911         
W753    3473.17         3665.38         0.152783        0.947561        42.5838         4.62787         
W754    3474.86         3267.18         0.13048         1.06356         67.7974         0.489711        
W755    3476.42         3469.19         0.132761        1.00208         50.2429         3.04691         
W756    3477.83         3395.92         0.144657        1.02412         57.3444         1.16291         
W757    3479.1          3436.96         0.143851        1.01226         56.3192         4.01526         
W758    3480.23         3294.41         0.137608        1.05641         75.0603         1.60117         
W759    3481.23         3376.44         0.143659        1.03103         71.8177         1.13354         
W760    3482.08         3556.3          0.119748        0.979129        63.8379         3.30627         
W761    3482.79         3477.77         0.128112        1.00144         58.2101         1.90847         
W762    3483.36         3486.77         0.128544        0.99902         74.0958         3.05626         
W763    3483.78         3455.42         0.134293        1.00821         63.3184         1.39103         
W764    3484.07         3507.42         0.129           0.99334         52.7765         2.65108         
W765    3484.21         3479.73         0.130836        1.00129         60.7134         1.58177         
W766    3484.21         3551.58         0.121422        0.981031        57.1251         0.7733          
W767    3484.07         3474.97         0.133215        1.00262         80.9856         3.59588         
W768    3483.78         3438.77         0.14015         1.01309         65.3533         0.786427        
W769    3483.36         3453.62         0.138757        1.00861         64.8236         1.22184         
W770    3482.79         3480.06         0.134377        1.00078         55.8994         0.166204        
W771    3482.08         3486.67         0.129751        0.998682        69.5443         0.30999         
W772    3481.23         3456.58         0.13449         1.00713         66.7246         1.83659         
W773    3480.23         3516.31         0.13001         0.98974         59.7079         1.87977         
W774    3479.1          3446.59         0.138453        1.00943         62.3499         2.28524         
W775    3477.83         3405.42         0.14557         1.02126         65.2297         2.11229         
W776    3476.42         3484.75         0.138141        0.997609        49.0266         0.957787        
W777    3474.86         3398.79         0.144062        1.02238         66.9566         2.3898          
W778    3473.17         3491.41         0.130057        0.994777        66.6717         0.524585        
W779    3471.34         3471.69         0.128732        0.9999          42.3384         0.823013        
W780    3469.37         3469.28         0.129333        1.00003         63.8231         0.335788        
W781    3467.27         3302.52         0.139534        1.04989         195.021         1.30996         
W782            3465.03         3444.28         1.00602         254.755         1.7589          
W783            3464.19         3293.39         1.05186         213.186         0.727015        
W784    3466.43         8914.36         0.10469         0.5             199.974         0.447926        
W785    3468.53         3444.01         0.108508        1.00712         93.9185         0.916565        
W786    3470.5          3548.58         0.108871        0.977998        58.6282         0.338243        
W787    3472.33         3556.1          0.114801        0.976443        29.3709         0.235303        
W788    3474.02         3464.39         0.118081        1.00278         49.7734         0.393195        
W789    3475.57         3450.11         0.12739         1.00738         64.6924         1.5982          
W790    3476.98         3489.8          0.126216        0.996327        46.6202         0.321184        
W791    3478.25         3287.43         0.153844        1.05805         72.4852         3.79575         
W792    3479.39         3573.11         0.117164        0.97377         52.0332         3.94572         
W793    3480.38         3521.48         0.120105        0.988328        68.5045         0.668845        
W794    3481.23         3552.93         0.114873        0.97982         66.9528         2.56861         
W795    3481.94         3526.29         0.120494        0.987422        59.6159         0.289406        
W796    3482.51         3513.6          0.124672        0.991151        62.0027         0.929008        
W797    3482.93         3532.57         0.121285        0.985949        60.021          0.299815        
W798    3483.22         3466.05         0.125748        1.00495         63.644          3.86216         
W799    3483.36         3520.02         0.118614        0.989584        59.7211         1.08507         
W800    3483.36         3530.37         0.116848        0.986684        59.7114         0.807951        
W801    3483.22         3535.76         0.120238        0.985139        69.2697         1.51445         
W802    3482.93         3531.19         0.127362        0.986333        68.8542         3.05421         
W803    3482.51         3414.31         0.13976         1.01997         76.8594         0.0536784       
W804    3481.94         3550.91         0.123135        0.980576        60.1205         4.16071         
W805    3481.23         3485.57         0.127664        0.998754        64.4026         1.94483         
W806    3480.38         3425.06         0.135932        1.01615         73.1145         2.22608         
W807    3479.39         3435.01         0.136753        1.01292         62.4512         2.36489         
W808    3478.25         3533.75         0.127458        0.984296        52.8447         3.05597         
W809    3476.98         3400.62         0.142207        1.02245         48.3014         0.603413        
W810    3475.57         3568.73         0.119978        0.973896        71.9607         0.555586        
W811    3474.02         3238.63         0.13395         1.07268         66.7853         0.543259        
W812    3472.33         3505.87         0.128091        0.990431        47.3754         0.509527        
W813    3470.5          3313.29         0.147792        1.04745         32.7309         0.415154        
W814    3468.53         3647.56         0.127781        0.950919        114.578         0.454015        
W815    3466.43         3509.18         0.120308        0.987816        60.0587         0.987843        
W816            3464.19         3299.31         1.04997         421.044         0.730969        
W817            3463.21         3449.11         1.00409         172.577         1.11935         
W818    3465.45         3316.34         0.109496        1.04496         62.963          1.15755         
W819    3467.55         3133.42         0.107062        1.10663         45.786          0.925727        
W820    3469.52         3417.83         0.118972        1.01512         28.5164         0.366926        
W821    3471.34         3462.68         0.120465        1.0025          44.5445         0.998429        
W822    3473.03         3477.92         0.123967        0.998595        31.1399         0.87397         
W823    3474.58         3162.2          0.125089        1.09879         55.5005         2.73197         
W824    3475.99         3469.56         0.132749        1.00186         85.0166         0.574917        
W825    3477.27         3118.15         0.132903        1.11517         73.1354         0.227358        
W826    3478.4          3494.19         0.130568        0.99548         40.5312         1.99519         
W827    3479.39         3448.53         0.130573        1.00895         70.0444         0.722848        
W828    3480.24         3536.13         0.123842        0.984193        63.5897         2.19917         
W829    3480.95         3370.59         0.150045        1.03274         68.6976         2.30779         
W830    3481.51         3452.36         0.145396        1.00844         64.9894         0.313227        
W831    3481.94         3568.08         0.119825        0.975857        65.4479         5.65251         
W832    3482.22         3492.15         0.123969        0.997158        70.1381         0.911902        
W833    3482.37         3488.29         0.123401        0.998303        63.8912         0.736047        
W834    3482.37         3434.26         0.128429        1.01401         67.9844         2.22999         
W835    3482.22         3498.53         0.126948        0.995339        63.5234         1.80605         
W836    3481.94         3487.89         0.131409        0.998295        79.6162         0.846014        
W837    3481.51         3496.57         0.131995        0.995694        65.6898         0.591568        
W838    3480.95         3428.4          0.137068        1.01533         71.449          1.21501         
W839    3480.24         3557.94         0.120096        0.978163        63.7957         1.41262         
W840    3479.39         3505.49         0.126179        0.992554        65.8376         2.54344         
W841    3478.4          3460.33         0.129677        1.00522         55.4916         2.57241         
W842    3477.27         3412.39         0.135047        1.01901         74.0586         0.453339        
W843    3475.99         3513.13         0.127646        0.989428        66.7064         0.867758        
W844    3474.58         3465.44         0.130501        1.00264         26.1245         1.16524         
